Seconds,AccX,AccY,AccZ,Depth,ProcessedAccY,Stroke Rate,Glide Controller,Pitch,Roll,Stroke Detected,
463.375,-6.598112,-4.748754,-5.098421,270.985,-0.08703998,0.1484461,1,70.41911,86.95003,0,
463.438,-6.598112,-4.948552,-5.148775,270.985,-0.07974228,0.1484461,1,70.37604,87.21049,0,
463.5,-6.698569,-4.798344,-5.198367,271.9789,-0.06945503,0.1484461,1,70.35766,87.47478,0,
463.563,-6.54826,-4.598546,-5.048066,271.9789,-0.05616591,0.1484461,1,70.36189,87.74984,0,
463.625,-6.598112,-4.848653,-5.048066,271.9789,-0.04388784,0.1484461,1,70.38625,88.04172,0,
463.688,-6.698569,-4.848653,-4.998474,271.9789,-0.03461195,0.1484461,1,70.43226,88.34196,0,
463.75,-6.648718,-4.648136,-4.998474,271.9789,-0.03035692,0.1484461,1,70.49863,88.6489,0,
463.813,-6.748421,-4.748754,-4.998474,271.9789,-0.02508483,0.1484461,1,70.5845,88.9647,0,
463.875,-6.648718,-4.698445,-4.948119,271.9789,-0.01880842,0.1484461,1,70.68839,89.29242,0,
463.938,-6.3481,-5.09876,-5.048066,271.9789,-0.009478702,0.1484461,1,70.81227,89.62848,0,
464,-6.848123,-4.848653,-4.948119,271.9789,0.002956257,0.1484461,1,70.96985,89.96353,0,
464.063,-6.798272,-4.898243,-4.848173,271.9789,0.01855555,0.1484461,1,71.14425,90.30646,0,
464.125,-6.89873,-4.898243,-4.748226,271.9789,0.03135054,0.1484461,1,71.33574,90.65276,0,
464.188,-6.948581,-4.948552,-4.748226,271.9789,0.04140513,0.1484461,1,71.54126,90.9959,0,
464.25,-6.948581,-4.798344,-4.64828,271.9789,0.04875982,0.1484461,1,71.76028,91.33989,0,
464.313,-6.748421,-4.798344,-4.64828,271.9789,0.05345196,0.1484461,1,71.98841,91.68092,0,
464.375,-6.89873,-4.648136,-4.598688,271.9789,0.05750593,0.1484461,1,72.22669,92.02279,0,
464.438,-6.998432,-4.748754,-4.598688,271.9789,0.06296477,0.1484461,1,72.46784,92.36645,0,
464.5,-7.098135,-4.698445,-4.548333,272.483,0.06791109,0.1484461,1,72.70986,92.70999,0,
464.563,-7.098135,-4.798344,-4.498741,272.483,0.06842293,0.1484461,1,72.95085,93.05026,0,
464.625,-7.048283,-4.698445,-4.448386,272.483,0.06457327,0.1484461,1,73.18986,93.38333,0,
464.688,-7.098135,-4.898243,-4.398032,272.483,0.05246308,0.1484461,1,73.424,93.71573,0,
464.75,-7.098135,-5.09876,-4.498741,272.483,0.03215181,0.1484461,1,73.65527,94.03109,0,
464.813,-7.148741,-4.948552,-4.398032,272.483,0.007641272,0.1484461,1,73.88609,94.33523,0,
464.875,-7.098135,-4.698445,-4.34844,272.483,-0.01106638,0.1484461,1,74.11084,94.62669,0,
464.938,-7.248444,-4.648136,-4.198138,272.483,-0.0239456,0.1484461,1,74.32531,94.91669,0,
465,-7.198592,-5.048451,-4.398032,272.483,-0.02899017,0.1484461,1,74.52376,95.19596,0,
465.063,-7.198592,-4.948552,-4.398032,272.483,-0.02616141,0.1484461,1,74.71574,95.45732,0,
465.125,-7.148741,-4.898243,-4.298085,272.483,-0.01740349,0.1484461,1,74.89974,95.70236,0,
465.188,-7.148741,-4.948552,-4.298085,272.483,-0.01064732,0.1484461,1,75.07618,95.92516,0,
465.25,-7.198592,-4.848653,-4.298085,272.483,-0.003865018,0.1484461,1,75.24626,96.13032,0,
465.313,-7.148741,-4.598546,-4.34844,272.483,0.002949214,0.1484461,1,75.40969,96.31989,0,
465.375,-7.298295,-4.798344,-4.298085,272.483,0.00978212,0.1484461,1,75.56381,96.50529,0,
465.438,-7.348146,-4.848653,-4.248493,272.483,0.01661248,0.1484461,1,75.70682,96.6795,0,
465.5,-7.448604,-4.748754,-4.248493,272.9872,0.02338975,0.1484461,1,75.84126,96.8337,0,
465.563,-7.298295,-4.898243,-4.198138,272.9872,0.02809141,0.1484461,1,75.95606,96.97602,0,
465.625,-7.348146,-4.798344,-4.198138,272.9872,0.02671053,0.1484461,1,76.06329,97.10001,0,
465.688,-7.398753,-4.798344,-4.148547,272.9872,0.02323112,0.1484461,1,76.16067,97.21037,0,
465.75,-7.348146,-4.898243,-4.098192,272.9872,0.01763386,0.1484461,1,76.24834,97.30507,0,
465.813,-7.298295,-4.748754,-4.198138,272.9872,0.01188959,0.1484461,1,76.32877,97.38007,0,
465.875,-7.398753,-4.898243,-4.198138,272.9872,0.003937166,0.1484461,1,76.40243,97.44446,0,
465.938,-7.248444,-4.748754,-4.198138,272.9872,0.00171356,0.1484461,1,76.46824,97.4896,0,
466,-7.298295,-4.898243,-4.148547,272.9872,-0.002830221,0.1484461,1,76.53238,97.52051,0,
466.063,-7.498455,-4.898243,-4.298085,272.9872,-0.00974579,0.1484461,1,76.59419,97.52913,0,
466.125,-7.348146,-4.748754,-4.148547,272.9872,-0.0170429,0.1484461,1,76.65463,97.52105,0,
466.188,-7.198592,-4.948552,-4.148547,272.9872,-0.02274176,0.1484461,1,76.71197,97.49841,0,
466.25,-7.298295,-4.798344,-4.248493,272.9872,-0.03086905,0.1484461,1,76.77274,97.45278,0,
466.313,-7.398753,-4.798344,-4.198138,272.9872,-0.03545076,0.1484461,1,76.83405,97.39803,0,
466.375,-7.348146,-4.848653,-4.198138,272.9872,-0.03855516,0.1484461,1,76.88998,97.33456,0,
466.438,-7.248444,-4.848653,-4.148547,272.9872,-0.04225378,0.1484461,1,76.94364,97.26152,0,
466.5,-7.298295,-4.898243,-4.198138,273.9811,-0.04458543,0.1484461,1,77.00014,97.16533,0,
466.563,-7.248444,-4.748754,-4.198138,273.9811,-0.04361227,0.1484461,1,77.06272,97.04941,0,
466.625,-7.248444,-4.898243,-4.248493,273.9811,-0.04339252,0.1484461,1,77.12407,96.92271,0,
466.688,-7.198592,-4.748754,-4.248493,273.9811,-0.03989214,0.1484461,1,77.18921,96.78182,0,
466.75,-7.448604,-4.848653,-4.248493,273.9811,-0.03110496,0.1484461,1,77.25766,96.63058,0,
466.813,-7.248444,-4.598546,-4.148547,273.9811,-0.02105763,0.1484461,1,77.32588,96.46704,0,
466.875,-7.298295,-4.798344,-4.148547,273.9811,-0.01371958,0.1484461,1,77.39186,96.29361,0,
466.938,-7.248444,-4.898243,-4.198138,273.9811,-0.007100009,0.1484461,1,77.46064,96.09663,0,
467,-7.498455,-4.698445,-4.248493,273.9811,-0.001221085,0.1484461,1,77.53541,95.88018,0,
467.063,-7.398753,-4.648136,-4.248493,273.9811,-0.000112474,0.1484461,1,77.60952,95.65422,0,
467.125,-7.348146,-4.748754,-4.148547,273.9811,-0.00175728,0.1484461,1,77.6863,95.41872,0,
467.188,-7.398753,-4.698445,-4.198138,273.9811,-0.002169575,0.1484461,1,77.76457,95.16939,0,
467.25,-7.398753,-4.648136,-4.248493,273.9811,0.000727594,0.1484461,1,77.84539,94.90636,0,
467.313,-7.398753,-4.648136,-4.198138,273.9811,0.002952751,0.1484461,1,77.92757,94.63862,0,
467.375,-7.348146,-4.698445,-4.248493,273.9811,0.006563891,0.1484461,1,78.01098,94.36307,0,
467.438,-7.348146,-4.598546,-4.298085,273.9811,0.01358914,0.1484461,1,78.10001,94.07059,0,
467.5,-7.498455,-4.548237,-4.198138,273.9811,0.02008701,0.1484461,1,78.19083,93.77534,0,
467.563,-7.398753,-4.548237,-4.298085,273.9811,0.02205843,0.1484461,1,78.27751,93.46994,0,
467.625,-7.448604,-4.498647,-4.298085,273.9811,0.02156126,0.1484461,1,78.36433,93.16071,0,
467.688,-7.498455,-4.498647,-4.298085,273.9811,0.02066142,0.1484461,1,78.44821,92.84744,0,
467.75,-7.448604,-4.498647,-4.298085,273.9811,0.01743895,0.1484461,1,78.53123,92.52727,0,
467.813,-7.498455,-4.448338,-4.298085,273.9811,0.01599289,0.1484461,1,78.61087,92.20629,0,
467.875,-7.448604,-4.498647,-4.298085,273.9811,0.0184084,0.1484461,1,78.68592,91.88139,0,
467.938,-7.498455,-4.648136,-4.34844,273.9811,0.0247543,0.1484461,1,78.7599,91.55057,0,
468,-7.448604,-4.29813,-4.398032,273.9811,0.03106983,0.1484461,1,78.83551,91.2098,0,
468.063,-7.448604,-4.348439,-4.398032,273.9811,0.03742768,0.1484461,1,78.90732,90.87765,0,
468.125,-7.398753,-4.348439,-4.398032,273.9811,0.03984658,0.1484461,1,78.97469,90.55315,0,
468.188,-7.498455,-4.398748,-4.34844,273.9811,0.03838896,0.1484461,1,79.04111,90.22802,0,
468.25,-7.498455,-4.29813,-4.398032,273.9811,0.03312143,0.1484461,1,79.1,89.90544,0,
468.313,-7.548306,-4.348439,-4.398032,273.9811,0.02612598,0.1484461,1,79.15374,89.58548,0,
468.375,-7.348146,-4.29813,-4.398032,273.9811,0.0174443,0.1484461,1,79.20298,89.26819,0,
468.438,-7.498455,-4.29813,-4.398032,273.9811,0.009147945,0.1484461,1,79.25035,88.95572,0,
468.5,-7.498455,-4.348439,-4.398032,274.4853,0.001285575,0.1484461,1,79.29382,88.65022,0,
468.563,-7.448604,-4.24854,-4.398032,274.4853,-0.006102731,0.1484461,1,79.33367,88.34749,0,
468.625,-7.498455,-4.24854,-4.398032,274.4853,-0.0109848,0.1484461,1,79.37092,88.04763,0,
468.688,-7.498455,-4.24854,-4.398032,274.4853,-0.01529541,0.1484461,1,79.40495,87.74857,0,
468.75,-7.498455,-4.148641,-4.398032,274.4853,-0.01899563,0.1484461,1,79.43304,87.45884,0,
468.813,-7.548306,-4.398748,-4.448386,274.4853,-0.02006138,0.1484461,1,79.45546,87.17649,0,
468.875,-7.548306,-4.198231,-4.448386,274.4853,-0.01845397,0.1484461,1,79.47507,86.88966,0,
468.938,-7.748466,-4.098332,-4.548333,274.4853,-0.01813707,0.1484461,1,79.4868,86.61247,0,
469,-7.498455,-4.24854,-4.448386,274.4853,-0.01509912,0.1484461,1,79.48861,86.34806,0,
469.063,-7.448604,-4.198231,-4.498741,274.4853,-0.01135052,0.1484461,1,79.4854,86.0838,0,
469.125,-7.498455,-4.098332,-4.498741,274.4853,-0.008853227,0.1484461,1,79.48152,85.8227,0,
469.188,-7.398753,-4.198231,-4.548333,274.4853,-0.007632199,0.1484461,1,79.46956,85.57058,0,
469.25,-7.498455,-4.048742,-4.548333,274.4853,-0.005697669,0.1484461,1,79.4567,85.32179,0,
469.313,-7.548306,-4.148641,-4.548333,274.4853,-0.007076077,0.1484461,1,79.43965,85.08394,0,
469.375,-7.448604,-4.148641,-4.548333,274.4853,-0.007742172,0.1484461,1,79.41904,84.84826,0,
469.438,-7.448604,-4.098332,-4.548333,274.4853,-0.009738556,0.1484461,1,79.3968,84.61814,0,
469.5,-7.548306,-4.048742,-4.548333,275.4792,-0.01304675,0.1484461,1,79.371,84.39577,0,
469.563,-7.498455,-4.098332,-4.548333,275.4792,-0.01570829,0.1484461,1,79.33827,84.18352,0,
469.625,-7.498455,-4.198231,-4.598688,275.4792,-0.01574829,0.1484461,1,79.30142,83.97163,0,
469.688,-7.398753,-3.898534,-4.548333,275.4792,-0.01522299,0.1484461,1,79.26381,83.75672,0,
469.75,-7.448604,-4.24854,-4.64828,275.4792,-0.01217725,0.1484461,1,79.22021,83.55542,0,
469.813,-7.498455,-4.048742,-4.598688,275.4792,-0.006663909,0.1484461,1,79.17742,83.35742,0,
469.875,-7.498455,-4.098332,-4.64828,275.4792,-0.002680202,0.1484461,1,79.13108,83.16404,0,
469.938,-7.398753,-4.198231,-4.598688,275.4792,-0.000250968,0.1484461,1,79.08364,82.97298,0,
470,-7.448604,-4.048742,-4.548333,275.4792,0.000599765,0.1484461,1,79.03487,82.78229,0,
470.063,-7.448604,-3.898534,-4.548333,275.4792,-0.000131668,0.1484461,1,78.98218,82.59332,0,
470.125,-7.448604,-4.048742,-4.64828,275.4792,-0.002484708,0.1484461,1,78.92409,82.4117,0,
470.188,-7.498455,-3.998433,-4.64828,275.4792,-0.00452322,0.1484461,1,78.86412,82.23355,0,
470.25,-7.348146,-4.148641,-4.598688,275.4792,-0.006298139,0.1484461,1,78.80142,82.05902,0,
470.313,-7.498455,-4.048742,-4.698634,275.4792,-0.007869162,0.1484461,1,78.73972,81.88281,0,
470.375,-7.348146,-3.998433,-4.698634,275.4792,-0.009291568,0.1484461,1,78.67554,81.70995,0,
470.438,-7.348146,-4.24854,-4.748226,275.4792,-0.01059851,0.1484461,1,78.61054,81.54728,0,
470.5,-7.448604,-3.998433,-4.748226,276.4875,-0.01181606,0.1484461,1,78.55183,81.38104,0,
470.563,-7.398753,-4.048742,-4.748226,276.4875,-0.01095394,0.1484461,1,78.49511,81.21824,0,
470.625,-7.398753,-3.948124,-4.748226,276.4875,-0.0080142,0.1484461,1,78.43841,81.0619,0,
470.688,-7.348146,-4.198231,-4.848173,276.4875,-0.003024291,0.1484461,1,78.37896,80.91555,0,
470.75,-7.398753,-4.048742,-4.798581,276.4875,0.001971757,0.1484461,1,78.3273,80.76714,0,
470.813,-7.398753,-4.048742,-4.748226,276.4875,0.008953131,0.1484461,1,78.27589,80.62177,0,
470.875,-7.298295,-3.848225,-4.748226,276.4875,0.01385548,0.1484461,1,78.22559,80.47528,0,
470.938,-7.448604,-4.098332,-4.798581,276.4875,0.01664177,0.1484461,1,78.1764,80.33873,0,
471,-7.298295,-3.998433,-4.748226,276.4875,0.01729284,0.1484461,1,78.129,80.20279,0,
471.063,-7.348146,-3.948124,-4.798581,276.4875,0.01982096,0.1484461,1,78.08307,80.06907,0,
471.125,-7.298295,-3.998433,-4.798581,276.4875,0.02019409,0.1484461,1,78.04004,79.94155,0,
471.188,-7.448604,-3.948124,-4.848173,276.4875,0.02043511,0.1484461,1,78.00052,79.82131,0,
471.25,-7.348146,-4.098332,-4.748226,276.4875,0.02053793,0.1484461,1,77.96035,79.71058,0,
471.313,-7.448604,-4.148641,-4.848173,276.4875,0.02049444,0.1484461,1,77.92434,79.59715,0,
471.375,-7.298295,-3.998433,-4.798581,276.4875,0.01828297,0.1484461,1,77.8897,79.48233,0,
471.438,-7.348146,-3.898534,-4.848173,276.4875,0.01590063,0.1484461,1,77.85761,79.37175,0,
471.5,-7.398753,-4.148641,-4.848173,276.9772,0.01333246,0.1484461,1,77.82712,79.26741,0,
471.563,-7.298295,-3.998433,-4.848173,276.9772,0.01057555,0.1484461,1,77.79937,79.16348,0,
471.625,-7.348146,-3.898534,-4.848173,276.9772,0.007631733,0.1484461,1,77.77568,79.06519,0,
471.688,-7.298295,-3.948124,-4.848173,276.9772,0.004507204,0.1484461,1,77.75598,78.97141,0,
471.75,-7.348146,-3.898534,-4.898528,276.9772,0.00122251,0.1484461,1,77.74005,78.88253,0,
471.813,-7.398753,-4.048742,-4.898528,276.9772,-0.002213127,0.1484461,1,77.72796,78.80152,0,
471.875,-7.198592,-3.998433,-4.898528,276.9772,-0.00579173,0.1484461,1,77.71872,78.72589,0,
471.938,-7.348146,-3.998433,-4.898528,276.9772,-0.009506936,0.1484461,1,77.71546,78.65283,0,
472,-7.448604,-3.998433,-4.898528,276.9772,-0.01134579,0.1484461,1,77.71571,78.58328,0,
472.063,-7.398753,-3.998433,-4.898528,276.9772,-0.01130875,0.1484461,1,77.71564,78.5199,0,
472.125,-7.298295,-3.998433,-4.898528,276.9772,-0.009388614,0.1484461,1,77.71888,78.4559,0,
472.188,-7.248444,-4.048742,-4.898528,276.9772,-0.005575512,0.1484461,1,77.72581,78.39559,0,
472.25,-7.398753,-3.898534,-4.848173,276.9772,0.000143227,0.1484461,1,77.73959,78.33216,0,
472.313,-7.298295,-3.898534,-4.898528,276.9772,0.003766487,0.1484461,1,77.75097,78.2723,0,
472.375,-7.298295,-3.948124,-4.898528,276.9772,0.005308734,0.1484461,1,77.76382,78.22086,0,
472.438,-7.348146,-3.898534,-4.848173,276.9772,0.00478297,0.1484461,1,77.7807,78.17199,0,
472.5,-7.348146,-3.898534,-4.848173,276.9772,0.002200615,0.1484461,1,77.79876,78.12172,0,
472.563,-7.298295,-3.948124,-4.898528,276.9772,-0.00243217,0.1484461,1,77.81808,78.07576,0,
472.625,-7.348146,-3.948124,-4.848173,276.9772,-0.007097534,0.1484461,1,77.84109,78.02802,0,
472.688,-7.398753,-4.048742,-4.848173,276.9772,-0.01178428,0.1484461,1,77.86575,77.9789,0,
472.75,-7.348146,-3.948124,-4.898528,276.9772,-0.01647962,0.1484461,1,77.89104,77.92383,0,
472.813,-7.398753,-4.048742,-4.798581,276.9772,-0.01918562,0.1484461,1,77.92044,77.86489,0,
472.875,-7.398753,-3.898534,-4.948119,276.9772,-0.01987967,0.1484461,1,77.94984,77.80042,0,
472.938,-7.348146,-4.048742,-4.898528,276.9772,-0.01854832,0.1484461,1,77.97871,77.74687,0,
473,-7.348146,-3.848225,-4.898528,276.9772,-0.01518001,0.1484461,1,78.0109,77.68803,0,
473.063,-7.398753,-3.948124,-4.898528,276.9772,-0.009764719,0.1484461,1,78.04436,77.62987,0,
473.125,-7.298295,-3.948124,-4.848173,276.9772,-0.006264265,0.1484461,1,78.07587,77.57624,0,
473.188,-7.348146,-3.848225,-4.848173,276.9772,-0.004672655,0.1484461,1,78.10778,77.52049,0,
473.25,-7.398753,-3.898534,-4.848173,276.9772,-0.004978409,0.1484461,1,78.13874,77.4638,0,
473.313,-7.398753,-3.898534,-4.848173,276.9772,-0.007168725,0.1484461,1,78.16731,77.40611,0,
473.375,-7.398753,-3.898534,-4.848173,276.9772,-0.01123017,0.1484461,1,78.19437,77.34536,0,
473.438,-7.298295,-3.898534,-4.898528,276.9772,-0.01515884,0.1484461,1,78.21722,77.2864,0,
473.5,-7.448604,-3.948124,-4.848173,278.4753,-0.01693246,0.1484461,1,78.23797,77.22784,0,
473.563,-7.498455,-3.898534,-4.898528,278.4753,-0.0165439,0.1484461,1,78.25498,77.16651,0,
473.625,-7.448604,-3.848225,-4.898528,278.4753,-0.01398794,0.1484461,1,78.26844,77.10653,0,
473.688,-7.398753,-3.948124,-4.848173,278.4753,-0.009264279,0.1484461,1,78.2785,77.04816,0,
473.75,-7.398753,-3.848225,-4.848173,278.4753,-0.002371378,0.1484461,1,78.28338,76.98864,0,
473.813,-7.398753,-3.798635,-4.898528,278.4753,0.004656745,0.1484461,1,78.28297,76.928,0,
473.875,-7.398753,-3.998433,-4.848173,278.4753,0.01182831,0.1484461,1,78.27842,76.8722,0,
473.938,-7.398753,-3.798635,-4.848173,278.4753,0.01915172,0.1484461,1,78.26991,76.81043,0,
474,-7.398753,-3.848225,-4.898528,278.4753,0.02664207,0.1484461,1,78.25368,76.75005,0,
474.063,-7.448604,-3.848225,-4.848173,278.4753,0.03430253,0.1484461,1,78.23475,76.68904,0,
474.125,-7.398753,-3.698736,-4.898528,278.4753,0.04017768,0.1484461,1,78.21156,76.62532,0,
474.188,-7.398753,-3.848225,-4.848173,278.4753,0.044264,0.1484461,1,78.18264,76.56696,0,
474.25,-7.298295,-3.798635,-4.848173,278.4753,0.04655126,0.1484461,1,78.14812,76.50869,0,
474.313,-7.398753,-3.698736,-4.848173,278.4753,0.04702982,0.1484461,1,78.1106,76.45465,0,
474.375,-7.348146,-3.798635,-4.898528,278.4753,0.04371172,0.1484461,1,78.06558,76.40531,0,
474.438,-7.498455,-4.048742,-4.948119,278.4753,0.03857701,0.1484461,1,78.01737,76.35998,0,
474.5,-7.348146,-3.748326,-4.848173,278.4753,0.03162257,0.1484461,1,77.9666,76.30414,0,
474.563,-7.348146,-3.748326,-4.848173,278.4753,0.02285371,0.1484461,1,77.91065,76.24845,0,
474.625,-7.348146,-3.948124,-4.948119,278.4753,0.01226299,0.1484461,1,77.85027,76.18971,0,
474.688,-7.348146,-3.848225,-4.898528,278.4753,0.001793854,0.1484461,1,77.78908,76.12487,0,
474.75,-7.298295,-3.798635,-4.898528,278.4753,-0.006556687,0.1484461,1,77.7246,76.05654,0,
474.813,-7.298295,-3.848225,-4.898528,278.4753,-0.01482539,0.1484461,1,77.65824,75.9856,0,
474.875,-7.348146,-3.848225,-4.898528,278.4753,-0.02303746,0.1484461,1,77.5915,75.91211,0,
474.938,-7.248444,-3.948124,-4.948119,278.4753,-0.03121308,0.1484461,1,77.52218,75.832,0,
475,-7.348146,-3.898534,-4.998474,278.4753,-0.03733032,0.1484461,1,77.45495,75.74333,0,
475.063,-7.298295,-3.898534,-4.948119,278.4753,-0.0454314,0.1484461,1,77.38681,75.65045,0,
475.125,-7.298295,-3.898534,-4.948119,278.4753,-0.05149654,0.1484461,1,77.31861,75.5539,0,
475.188,-7.348146,-3.848225,-4.998474,278.4753,-0.0555431,0.1484461,1,77.25167,75.44907,0,
475.25,-7.298295,-4.048742,-5.048066,278.4753,-0.05557879,0.1484461,1,77.18366,75.34151,0,
475.313,-7.348146,-3.798635,-5.048066,278.4753,-0.05363977,0.1484461,1,77.11817,75.22719,0,
475.375,-7.198592,-3.948124,-4.998474,278.4753,-0.04774809,0.1484461,1,77.05169,75.11302,0,
475.438,-7.198592,-3.998433,-4.998474,278.4753,-0.03995237,0.1484461,1,76.98883,74.98606,0,
475.5,-7.198592,-3.948124,-5.098421,279.4836,-0.03028323,0.1484461,1,76.92743,74.85207,0,
475.563,-7.298295,-3.848225,-5.048066,279.4836,-0.0227939,0.1484461,1,76.87081,74.71459,0,
475.625,-7.248444,-3.798635,-4.998474,279.4836,-0.01552543,0.1484461,1,76.81305,74.57528,0,
475.688,-7.298295,-3.798635,-5.048066,279.4836,-0.008484908,0.1484461,1,76.75535,74.43354,0,
475.75,-7.248444,-3.948124,-5.098421,279.4836,-0.001690104,0.1484461,1,76.69824,74.28336,0,
475.813,-7.248444,-3.848225,-4.998474,279.4836,0.004840788,0.1484461,1,76.64478,74.12278,0,
475.875,-7.198592,-3.848225,-5.048066,279.4836,0.01309973,0.1484461,1,76.58985,73.95435,0,
475.938,-7.248444,-3.798635,-5.098421,279.4836,0.02110133,0.1484461,1,76.53824,73.78154,0,
476,-7.298295,-3.898534,-5.148775,279.4836,0.028813,0.1484461,1,76.48714,73.60463,0,
476.063,-7.198592,-3.648427,-5.048066,279.4836,0.03620946,0.1484461,1,76.43601,73.42998,0,
476.125,-7.248444,-3.748326,-5.098421,279.4836,0.04326906,0.1484461,1,76.38438,73.25298,0,
476.188,-7.248444,-3.798635,-5.148775,279.4836,0.04997627,0.1484461,1,76.33256,73.07507,0,
476.25,-7.248444,-3.748326,-5.148775,279.4836,0.05429529,0.1484461,1,76.2769,72.90115,0,
476.313,-7.198592,-3.748326,-5.098421,279.4836,0.05622269,0.1484461,1,76.22173,72.72604,0,
476.375,-7.298295,-3.798635,-5.098421,279.4836,0.05575677,0.1484461,1,76.16674,72.54716,0,
476.438,-7.198592,-3.698736,-5.198367,279.4836,0.05289552,0.1484461,1,76.10939,72.36533,0,
476.5,-7.198592,-3.698736,-5.148775,279.4836,0.04762881,0.1484461,1,76.05304,72.18657,0,
476.563,-7.248444,-3.748326,-5.148775,279.4836,0.03994549,0.1484461,1,75.99491,72.00954,0,
476.625,-7.248444,-3.798635,-5.198367,279.4836,0.02984328,0.1484461,1,75.93707,71.82994,0,
476.688,-7.198592,-3.648427,-5.148775,279.4836,0.01732458,0.1484461,1,75.87766,71.65059,0,
476.75,-7.198592,-3.798635,-5.198367,279.4836,0.004410732,0.1484461,1,75.81579,71.47681,0,
476.813,-7.248444,-3.848225,-5.248722,279.4836,-0.008869075,0.1484461,1,75.75484,71.29896,0,
476.875,-7.198592,-3.748326,-5.248722,279.4836,-0.01846948,0.1484461,1,75.69381,71.11995,0,
476.938,-7.198592,-3.648427,-5.248722,279.4836,-0.024368,0.1484461,1,75.6329,70.93806,0,
477,-7.148741,-3.798635,-5.298314,279.4836,-0.02654163,0.1484461,1,75.5703,70.76076,0,
477.063,-7.298295,-3.898534,-5.298314,279.4836,-0.02899799,0.1484461,1,75.50969,70.57839,0,
477.125,-7.098135,-3.798635,-5.248722,279.4836,-0.02973617,0.1484461,1,75.44819,70.38812,0,
477.188,-7.198592,-3.748326,-5.298314,279.4836,-0.03074191,0.1484461,1,75.3902,70.19228,0,
477.25,-7.148741,-3.598118,-5.298314,279.4836,-0.03198461,0.1484461,1,75.33438,69.99134,0,
477.313,-7.098135,-3.548528,-5.298314,279.4836,-0.03141684,0.1484461,1,75.27894,69.79496,0,
477.375,-7.098135,-3.698736,-5.348669,279.4836,-0.02697632,0.1484461,1,75.22189,69.60729,0,
477.438,-7.198592,-3.798635,-5.248722,279.4836,-0.02259126,0.1484461,1,75.16895,69.41959,0,
477.5,-7.148741,-3.648427,-5.348669,280.4775,-0.01822342,0.1484461,1,75.11595,69.22116,0,
477.563,-7.098135,-3.798635,-5.298314,280.4775,-0.01182278,0.1484461,1,75.06397,69.02575,0,
477.625,-7.148741,-3.548528,-5.39826,280.4775,-0.007381034,0.1484461,1,75.0142,68.82425,0,
477.688,-7.098135,-3.698736,-5.348669,280.4775,-0.004864134,0.1484461,1,74.96653,68.62498,0,
477.75,-6.948581,-3.848225,-5.39826,280.4775,-0.002246056,0.1484461,1,74.92099,68.41891,0,
477.813,-7.098135,-3.548528,-5.348669,280.4775,0.000517399,0.1484461,1,74.88228,68.20678,0,
477.875,-7.148741,-3.598118,-5.39826,280.4775,-0.000554034,0.1484461,1,74.84419,67.99518,0,
477.938,-7.048283,-3.648427,-5.348669,280.4775,-0.003396201,0.1484461,1,74.80577,67.78845,0,
478,-7.098135,-3.598118,-5.39826,280.4775,-0.007972528,0.1484461,1,74.76992,67.58385,0,
478.063,-7.098135,-3.548528,-5.39826,280.4775,-0.01226744,0.1484461,1,74.73371,67.38059,0,
478.125,-7.248444,-3.548528,-5.39826,280.4775,-0.01625153,0.1484461,1,74.69804,67.18021,0,
478.188,-7.048283,-3.698736,-5.448615,280.4775,-0.01788719,0.1484461,1,74.65794,66.9878,0,
478.25,-7.148741,-3.698736,-5.448615,280.4775,-0.01714788,0.1484461,1,74.61979,66.79395,0,
478.313,-7.098135,-3.598118,-5.448615,280.4775,-0.01400013,0.1484461,1,74.5848,66.5955,0,
478.375,-7.098135,-3.548528,-5.39826,280.4775,-0.01036586,0.1484461,1,74.54995,66.40346,0,
478.438,-7.048283,-3.598118,-5.498207,280.4775,-0.006215901,0.1484461,1,74.50778,66.21745,0,
478.5,-7.098135,-3.498219,-5.448615,280.9817,-0.001520571,0.1484461,1,74.46537,66.03474,0,
478.563,-7.048283,-3.298421,-5.498207,280.9817,0.00373189,0.1484461,1,74.42153,65.85572,0,
478.625,-7.098135,-3.498219,-5.498207,280.9817,0.009545943,0.1484461,1,74.3742,65.69458,0,
478.688,-7.098135,-3.498219,-5.448615,280.9817,0.01388135,0.1484461,1,74.3243,65.54309,0,
478.75,-7.098135,-3.39832,-5.498207,280.9817,0.01673614,0.1484461,1,74.26914,65.40167,0,
478.813,-7.098135,-3.548528,-5.498207,280.9817,0.02210592,0.1484461,1,74.20895,65.27547,0,
478.875,-7.098135,-3.548528,-5.548562,280.9817,0.02600041,0.1484461,1,74.14654,65.14913,0,
478.938,-7.098135,-3.39832,-5.498207,280.9817,0.02842391,0.1484461,1,74.08354,65.0245,0,
479,-7.048283,-3.34873,-5.548562,280.9817,0.03138777,0.1484461,1,74.01481,64.90997,0,
479.063,-7.098135,-3.548528,-5.498207,280.9817,0.03488765,0.1484461,1,73.94296,64.81398,0,
479.125,-7.098135,-3.498219,-5.548562,280.9817,0.02889878,0.1484461,1,73.86588,64.72137,0,
479.188,-7.098135,-3.39832,-5.548562,280.9817,0.02339843,0.1484461,1,73.78407,64.63958,0,
479.25,-6.798272,-3.248112,-5.448615,280.9817,0.01835737,0.1484461,1,73.69817,64.56621,0,
479.313,-7.098135,-3.598118,-5.598154,280.9817,0.01173496,0.1484461,1,73.60899,64.51245,0,
