Seconds_from_start,Seconds_from_subset,,Date,AccX,AccY,AccZ,Depth,ProcessedAccY,Stroke_Rate,Glide_Controller,Stroke_Detected,Stroke_Cycle_Start
48068.5,476,,4/10/2018,-6.89873,-2.948415,-5.948348,347.9771,-0.01300929,1.563945,1,,0
48068.563,476.063,,4/10/2018,-6.798272,-2.998723,-6.048295,347.9771,-0.01390193,1.563945,1,,0
48068.625,476.125,,4/10/2018,-6.998432,-2.848516,-5.998703,347.9771,-0.006050801,1.563945,1,,0
48068.688,476.188,,4/10/2018,-6.948581,-2.948415,-5.898756,347.9771,0.002530181,1.563945,1,,0
48068.75,476.25,,4/10/2018,-6.848123,-2.948415,-5.948348,347.9771,0.0137917,1.563945,1,,0
48068.813,476.313,,4/10/2018,-7.048283,-2.748616,-5.898756,347.9771,0.02571269,1.563945,1,,0
48068.875,476.375,,4/10/2018,-6.998432,-2.948415,-5.898756,347.9771,0.0422539,1.563945,1,,0
48068.938,476.438,,4/10/2018,-7.098135,-2.748616,-5.898756,347.9771,0.04739765,1.563945,1,,0
48069,476.5,,4/10/2018,-7.048283,-2.948415,-5.948348,347.9771,0.05310914,1.563945,1,,0
48069.063,476.563,,4/10/2018,-6.998432,-2.998723,-5.848402,347.9771,0.05735256,1.563945,1,,0
48069.125,476.625,,4/10/2018,-6.948581,-2.848516,-5.898756,347.9771,0.06009997,1.563945,1,,0
48069.188,476.688,,4/10/2018,-7.098135,-2.848516,-5.848402,347.9771,0.05332141,1.563945,1,,0
48069.25,476.75,,4/10/2018,-7.048283,-2.998723,-5.848402,347.9771,0.04495996,1.563945,1,,0
48069.313,476.813,,4/10/2018,-7.048283,-2.948415,-5.848402,347.9771,0.03495996,1.563945,1,,0
48069.375,476.875,,4/10/2018,-7.048283,-2.998723,-5.848402,347.9771,0.02530553,1.563945,1,,0
48069.438,476.938,,4/10/2018,-6.998432,-3.048314,-5.848402,347.9771,0.01393226,1.563945,1,,0
48069.5,477,,4/10/2018,-6.948581,-2.998723,-5.848402,347.9771,0.006797356,1.563945,1,,0
48069.563,477.063,,4/10/2018,-6.998432,-2.948415,-5.848402,347.9771,0.003854173,1.563945,1,,0
48069.625,477.125,,4/10/2018,-7.048283,-3.098623,-5.898756,347.9771,0.00106079,1.563945,1,,0
48069.688,477.188,,4/10/2018,-6.998432,-3.048314,-5.848402,347.9771,-0.00168816,1.563945,1,,0
48069.75,477.25,,4/10/2018,-6.948581,-3.098623,-5.898756,347.9771,-0.002407458,1.563945,1,,0
48069.813,477.313,,4/10/2018,-6.89873,-3.048314,-5.798047,347.9771,-0.005174665,1.563945,1,,0
48069.875,477.375,,4/10/2018,-6.998432,-3.048314,-5.848402,347.9771,-0.01205375,1.563945,1,,0
48069.938,477.438,,4/10/2018,-7.048283,-3.098623,-5.898756,347.9771,-0.02309376,1.563945,1,,0
48070,477.5,,4/10/2018,-7.048283,-3.148213,-5.848402,348.4813,-0.03629321,1.563945,1,,0
48070.063,477.563,,4/10/2018,-6.948581,-3.248112,-5.798047,348.4813,-0.04772389,1.563945,1,,0
48070.125,477.625,,4/10/2018,-6.948581,-3.098623,-5.898756,348.4813,-0.05541026,1.563945,1,,0
48070.188,477.688,,4/10/2018,-7.048283,-3.198522,-5.848402,348.4813,-0.05536318,1.563945,1,,0
48070.25,477.75,,4/10/2018,-7.048283,-3.248112,-5.898756,348.4813,-0.04761478,1.563945,1,,0
48070.313,477.813,,4/10/2018,-6.54826,-3.148213,-5.898756,348.4813,-0.03421736,1.563945,1,,0
48070.375,477.875,,4/10/2018,-6.948581,-3.148213,-5.848402,348.4813,-0.0232154,1.563945,1,,0
48070.438,477.938,,4/10/2018,-6.998432,-3.198522,-5.848402,348.4813,-0.01462694,1.563945,1,,0
48070.5,478,,4/10/2018,-6.998432,-3.148213,-5.848402,348.4813,-0.01047635,1.563945,1,,0
48070.563,478.063,,4/10/2018,-7.048283,-3.148213,-5.898756,348.4813,-0.01076473,1.563945,1,,0
48070.625,478.125,,4/10/2018,-6.998432,-3.198522,-5.848402,348.4813,-0.01549164,1.563945,1,,0
48070.688,478.188,,4/10/2018,-6.948581,-3.198522,-5.848402,348.4813,-0.01862224,1.563945,1,,0
48070.75,478.25,,4/10/2018,-6.948581,-3.198522,-5.848402,348.4813,-0.02214042,1.563945,1,,0
48070.813,478.313,,4/10/2018,-6.998432,-3.198522,-5.848402,348.4813,-0.0260431,1.563945,1,,0
48070.875,478.375,,4/10/2018,-6.948581,-3.198522,-5.798047,348.4813,-0.03033491,1.563945,1,,0
48070.938,478.438,,4/10/2018,-6.948581,-3.298421,-5.898756,348.4813,-0.03301699,1.563945,1,,0
48071,478.5,,4/10/2018,-6.998432,-3.098623,-5.848402,348.9854,-0.03406734,1.563945,1,,0
48071.063,478.563,,4/10/2018,-6.89873,-3.248112,-5.798047,348.9854,-0.02949155,1.563945,1,,0
48071.125,478.625,,4/10/2018,-6.998432,-3.248112,-5.898756,348.9854,-0.02126538,1.563945,1,,0
48071.188,478.688,,4/10/2018,-6.89873,-3.198522,-5.848402,348.9854,-0.009352312,1.563945,1,,0
48071.25,478.75,,4/10/2018,-7.098135,-3.148213,-5.848402,348.9854,0.002308893,1.563945,1,,0
48071.313,478.813,,4/10/2018,-6.848123,-3.098623,-5.898756,348.9854,0.009721841,1.563945,1,,0
48071.375,478.875,,4/10/2018,-6.998432,-3.34873,-5.848402,348.9854,0.01492674,1.563945,1,,0
48071.438,478.938,,4/10/2018,-6.848123,-3.198522,-5.848402,348.9854,0.0219653,1.563945,1,,0
48071.5,479,,4/10/2018,-6.998432,-3.198522,-5.898756,348.9854,0.0288886,1.563945,1,,0
48071.563,479.063,,4/10/2018,-6.948581,-3.198522,-5.898756,348.9854,0.03771815,1.563945,1,,0
48071.625,479.125,,4/10/2018,-7.098135,-2.948415,-5.898756,348.9854,0.05050625,1.563945,1,,0
48071.688,479.188,,4/10/2018,-6.89873,-3.098623,-5.898756,348.9854,0.05930544,1.563945,1,,0
48071.75,479.25,,4/10/2018,-6.948581,-3.148213,-5.998703,348.9854,0.06214612,1.563945,1,,0
48071.813,479.313,,4/10/2018,-6.89873,-3.148213,-5.948348,348.9854,0.06302622,1.563945,1,,0
48071.875,479.375,,4/10/2018,-6.948581,-2.998723,-5.998703,348.9854,0.06197213,1.563945,1,,0
48071.938,479.438,,4/10/2018,-6.798272,-3.148213,-5.998703,348.9854,0.05900695,1.563945,1,,0
48072,479.5,,4/10/2018,-6.848123,-3.148213,-5.998703,349.4752,0.06011977,1.563945,1,,0
48072.063,479.563,,4/10/2018,-6.798272,-3.148213,-5.998703,349.4752,0.06334847,1.563945,1,,0
48072.125,479.625,,4/10/2018,-6.848123,-3.148213,-5.998703,349.4752,0.06471822,1.563945,1,,0
48072.188,479.688,,4/10/2018,-6.748421,-3.098623,-5.998703,349.4752,0.06226534,1.563945,1,,0
48072.25,479.75,,4/10/2018,-6.798272,-3.148213,-5.998703,349.4752,0.05601009,1.563945,1,,0
48072.313,479.813,,4/10/2018,-6.748421,-3.098623,-6.048295,349.4752,0.03999087,1.563945,1,,0
48072.375,479.875,,4/10/2018,-6.848123,-3.248112,-6.048295,349.4752,0.01818052,1.563945,1,,0
48072.438,479.938,,4/10/2018,-6.798272,-3.198522,-5.998703,349.4752,-0.005396394,1.563945,1,,0
48072.5,480,,4/10/2018,-6.848123,-3.248112,-6.048295,349.4752,-0.02878963,1.563945,1,,0
48072.563,480.063,,4/10/2018,-6.698569,-3.298421,-6.048295,349.4752,-0.05201482,1.563945,1,,0
48072.625,480.125,,4/10/2018,-6.698569,-3.298421,-5.998703,349.4752,-0.07105598,1.563945,1,,0
48072.688,480.188,,4/10/2018,-6.748421,-3.498219,-5.948348,349.4752,-0.08790712,1.563945,1,,0
48072.75,480.25,,4/10/2018,-6.798272,-3.248112,-5.998703,349.4752,-0.1026081,1.563945,1,,0
48072.813,480.313,,4/10/2018,-6.748421,-3.34873,-5.948348,349.4752,-0.1131301,1.563945,1,,0
48072.875,480.375,,4/10/2018,-6.798272,-3.39832,-5.948348,349.4752,-0.1194869,1.563945,1,,0
48072.938,480.438,,4/10/2018,-6.748421,-3.448629,-6.048295,349.4752,-0.1177338,1.563945,1,,0
48073,480.5,,4/10/2018,-6.698569,-3.34873,-6.048295,349.9793,-0.1058843,1.563945,1,,0
48073.063,480.563,,4/10/2018,-6.748421,-3.34873,-5.948348,349.9793,-0.08195455,1.563945,1,,0
48073.125,480.625,,4/10/2018,-6.798272,-3.298421,-5.998703,349.9793,-0.04799005,1.563945,1,,0
48073.188,480.688,,4/10/2018,-6.798272,-3.448629,-6.048295,349.9793,-0.008015342,1.563945,1,,0
48073.25,480.75,,4/10/2018,-6.948581,-3.248112,-5.998703,349.9793,0.03193473,1.563945,1,,0
48073.313,480.813,,4/10/2018,-6.748421,-3.098623,-6.048295,349.9793,0.067809,1.563945,1,,0
48073.375,480.875,,4/10/2018,-6.848123,-3.098623,-5.998703,349.9793,0.08561063,1.563945,1,,0
48073.438,480.938,,4/10/2018,-6.698569,-3.198522,-5.948348,349.9793,0.08531411,1.563945,1,,0
48073.5,481,,4/10/2018,-6.748421,-3.198522,-6.048295,349.9793,0.07488231,1.563945,1,,0
48073.563,481.063,,4/10/2018,-6.698569,-3.39832,-5.998703,349.9793,0.05629803,1.563945,1,,0
48073.625,481.125,,4/10/2018,-6.748421,-3.198522,-5.998703,349.9793,0.035542,1.563945,1,,0
48073.688,481.188,,4/10/2018,-6.748421,-3.298421,-6.048295,349.9793,0.02655781,1.563945,1,,0
48073.75,481.25,,4/10/2018,-6.89873,-3.298421,-6.048295,349.9793,0.02532907,1.563945,1,,0
48073.813,481.313,,4/10/2018,-6.698569,-3.34873,-6.048295,349.9793,0.02784287,1.563945,1,,0
48073.875,481.375,,4/10/2018,-6.798272,-3.198522,-5.998703,349.9793,0.03408536,1.563945,1,,0
48073.938,481.438,,4/10/2018,-6.698569,-3.198522,-6.048295,349.9793,0.03404137,1.563945,1,,0
48074,481.5,,4/10/2018,-6.798272,-3.298421,-6.048295,350.4835,0.02772959,1.563945,1,,0
48074.063,481.563,,4/10/2018,-6.748421,-3.298421,-6.048295,350.4835,0.01910637,1.563945,1,,0
48074.125,481.625,,4/10/2018,-6.798272,-3.34873,-5.998703,350.4835,0.006179683,1.563945,1,,0
48074.188,481.688,,4/10/2018,-6.648718,-3.248112,-5.998703,350.4835,-0.01105619,1.563945,1,,0
48074.25,481.75,,4/10/2018,-6.748421,-3.34873,-5.948348,350.4835,-0.02058832,1.563945,1,,0
48074.313,481.813,,4/10/2018,-6.798272,-3.248112,-5.948348,350.4835,-0.03046162,1.563945,1,,0
48074.375,481.875,,4/10/2018,-6.798272,-3.39832,-6.048295,350.4835,-0.0386262,1.563945,1,,0
48074.438,481.938,,4/10/2018,-6.748421,-3.39832,-5.948348,350.4835,-0.04110283,1.563945,1,,0
48074.5,482,,4/10/2018,-6.798272,-3.248112,-5.998703,350.4835,-0.03787588,1.563945,1,,0
48074.563,482.063,,4/10/2018,-6.848123,-3.298421,-5.948348,350.4835,-0.04091717,1.563945,1,,0
48074.625,482.125,,4/10/2018,-6.748421,-3.39832,-5.948348,350.4835,-0.04618674,1.563945,1,,0
48074.688,482.188,,4/10/2018,-6.848123,-3.34873,-6.048295,350.4835,-0.04967237,1.563945,1,,0
48074.75,482.25,,4/10/2018,-6.798272,-3.34873,-5.948348,350.4835,-0.05333881,1.563945,1,,0
48074.813,482.313,,4/10/2018,-6.798272,-3.39832,-5.998703,350.4835,-0.05515685,1.563945,1,,0
48074.875,482.375,,4/10/2018,-6.698569,-3.39832,-5.998703,350.4835,-0.04515531,1.563945,1,,0
48074.938,482.438,,4/10/2018,-6.798272,-3.298421,-5.998703,350.4835,-0.02330757,1.563945,1,,0
48075,482.5,,4/10/2018,-6.698569,-3.298421,-5.998703,350.9733,0.000409902,1.563945,1,,0
48075.063,482.563,,4/10/2018,-6.748421,-3.198522,-5.948348,350.9733,0.02602835,1.563945,1,,0
48075.125,482.625,,4/10/2018,-6.748421,-3.248112,-5.948348,350.9733,0.05156606,1.563945,1,,0
48075.188,482.688,,4/10/2018,-6.748421,-3.198522,-5.998703,350.9733,0.06710466,1.563945,1,,0
48075.25,482.75,,4/10/2018,-6.748421,-3.198522,-5.998703,350.9733,0.07267119,1.563945,1,,0
48075.313,482.813,,4/10/2018,-6.748421,-3.148213,-5.998703,350.9733,0.07228756,1.563945,1,,0
48075.375,482.875,,4/10/2018,-6.648718,-3.248112,-5.898756,350.9733,0.0659749,1.563945,1,,0
48075.438,482.938,,4/10/2018,-6.748421,-3.148213,-5.998703,350.9733,0.0497324,1.563945,1,,0
48075.5,483,,4/10/2018,-6.748421,-3.248112,-5.998703,350.9733,0.03755581,1.563945,1,,0
48075.563,483.063,,4/10/2018,-6.748421,-3.248112,-5.998703,350.9733,0.02547293,1.563945,1,,0
48075.625,483.125,,4/10/2018,-6.748421,-3.34873,-6.048295,350.9733,0.0135097,1.563945,1,,0
48075.688,483.188,,4/10/2018,-6.748421,-3.148213,-5.948348,350.9733,0.0016921,1.563945,1,,0
48075.75,483.25,,4/10/2018,-7.098135,-3.298421,-5.998703,350.9733,7.51E-05,1.563945,1,,0
48075.813,483.313,,4/10/2018,-6.748421,-3.198522,-5.998703,350.9733,-0.00330911,1.563945,1,,0
48075.875,483.375,,4/10/2018,-6.748421,-3.298421,-6.048295,350.9733,-0.002436054,1.563945,1,,0
48075.938,483.438,,4/10/2018,-6.798272,-3.34873,-6.048295,350.9733,0.000690362,1.563945,1,,0
48076,483.5,,4/10/2018,-6.748421,-3.198522,-5.998703,351.4774,0.006079158,1.563945,1,,0
48076.063,483.563,,4/10/2018,-6.748421,-3.148213,-5.998703,351.4774,0.005745465,1.563945,1,,0
48076.125,483.625,,4/10/2018,-6.748421,-3.248112,-5.998703,351.4774,0.003690957,1.563945,1,,0
48076.188,483.688,,4/10/2018,-6.798272,-3.298421,-6.048295,351.4774,-0.002116879,1.563945,1,,0
48076.25,483.75,,4/10/2018,-6.648718,-3.39832,-5.998703,351.4774,-0.007644915,1.563945,1,,0
48076.313,483.813,,4/10/2018,-6.848123,-3.248112,-5.998703,351.4774,-0.01087494,1.563945,1,,0
48076.375,483.875,,4/10/2018,-6.698569,-3.198522,-5.948348,351.4774,-0.01183224,1.563945,1,,0
48076.438,483.938,,4/10/2018,-6.798272,-3.298421,-5.998703,351.4774,-0.0125291,1.563945,1,,0
48076.5,484,,4/10/2018,-6.748421,-3.298421,-5.948348,351.4774,-0.01294528,1.563945,1,,0
48076.563,484.063,,4/10/2018,-6.748421,-3.248112,-5.948348,351.4774,-0.01510142,1.563945,1,,0
48076.625,484.125,,4/10/2018,-6.848123,-3.148213,-5.948348,351.4774,-0.02102056,1.563945,1,,0
48076.688,484.188,,4/10/2018,-6.698569,-3.298421,-5.948348,351.4774,-0.02870143,1.563945,1,,0
48076.75,484.25,,4/10/2018,-6.848123,-3.39832,-5.998703,351.4774,-0.03412872,1.563945,1,,0
48076.813,484.313,,4/10/2018,-6.698569,-3.34873,-5.998703,351.4774,-0.0413063,1.563945,1,,0
48076.875,484.375,,4/10/2018,-6.648718,-3.248112,-5.948348,351.4774,-0.04423584,1.563945,1,,0
48076.938,484.438,,4/10/2018,-6.798272,-3.298421,-5.948348,351.4774,-0.04494084,1.563945,1,,0
48077,484.5,,4/10/2018,-6.798272,-3.548528,-5.948348,351.4774,-0.04343494,1.563945,1,,0
48077.063,484.563,,4/10/2018,-6.798272,-3.298421,-5.998703,351.4774,-0.04175019,1.563945,1,,0
48077.125,484.625,,4/10/2018,-6.89873,-3.448629,-5.948348,351.4774,-0.03191363,1.563945,1,,0
48077.188,484.688,,4/10/2018,-6.798272,-3.298421,-5.998703,351.4774,-0.02394988,1.563945,1,,0
48077.25,484.75,,4/10/2018,-6.748421,-3.248112,-5.948348,351.4774,-0.01586647,1.563945,1,,0
48077.313,484.813,,4/10/2018,-6.798272,-3.39832,-5.998703,351.4774,-0.007682309,1.563945,1,,0
48077.375,484.875,,4/10/2018,-6.798272,-3.298421,-5.998703,351.4774,0.000584557,1.563945,1,,0
48077.438,484.938,,4/10/2018,-6.798272,-3.34873,-5.998703,351.4774,0.006930217,1.563945,1,,0
48077.5,485,,4/10/2018,-6.748421,-3.298421,-6.048295,351.4774,0.01331833,1.563945,1,,0
48077.563,485.063,,4/10/2018,-6.748421,-3.298421,-5.998703,351.4774,0.0197269,1.563945,1,,0
48077.625,485.125,,4/10/2018,-6.848123,-3.448629,-5.948348,351.4774,0.02213534,1.563945,1,,0
48077.688,485.188,,4/10/2018,-6.598112,-3.298421,-5.998703,351.4774,0.02052187,1.563945,1,,0
48077.75,485.25,,4/10/2018,-6.748421,-3.298421,-5.948348,351.4774,0.01886066,1.563945,1,,0
48077.813,485.313,,4/10/2018,-6.798272,-3.298421,-6.048295,351.4774,0.01914288,1.563945,1,,0
48077.875,485.375,,4/10/2018,-6.798272,-3.39832,-5.998703,351.4774,0.02134961,1.563945,1,,0
48077.938,485.438,,4/10/2018,-6.798272,-3.448629,-5.948348,351.4774,0.02942774,1.563945,1,,0
48078,485.5,,4/10/2018,-6.748421,-3.248112,-5.998703,352.4857,0.04335507,1.563945,1,,0
48078.063,485.563,,4/10/2018,-6.748421,-3.248112,-5.998703,352.4857,0.0551179,1.563945,1,,0
48078.125,485.625,,4/10/2018,-6.698569,-3.198522,-5.998703,352.4857,0.06469402,1.563945,1,,0
48078.188,485.688,,4/10/2018,-6.698569,-3.34873,-5.998703,352.4857,0.06605255,1.563945,1,,0
48078.25,485.75,,4/10/2018,-6.698569,-3.39832,-5.998703,352.4857,0.06322947,1.563945,1,,0
48078.313,485.813,,4/10/2018,-6.748421,-3.198522,-5.998703,352.4857,0.0562107,1.563945,1,,0
48078.375,485.875,,4/10/2018,-6.798272,-3.248112,-5.998703,352.4857,0.04492608,1.563945,1,,0
48078.438,485.938,,4/10/2018,-6.748421,-3.39832,-6.048295,352.4857,0.02537042,1.563945,1,,0
48078.5,486,,4/10/2018,-6.698569,-3.39832,-5.998703,352.4857,0.01156276,1.563945,1,,0
48078.563,486.063,,4/10/2018,-6.748421,-3.34873,-6.048295,352.4857,-0.004529497,1.563945,1,,0
48078.625,486.125,,4/10/2018,-6.798272,-3.448629,-6.048295,352.4857,-0.01892117,1.563945,1,,0
48078.688,486.188,,4/10/2018,-6.748421,-3.34873,-5.998703,352.4857,-0.03156388,1.563945,1,,0
48078.75,486.25,,4/10/2018,-6.798272,-3.498219,-6.048295,352.4857,-0.03447539,1.563945,1,,0
48078.813,486.313,,4/10/2018,-6.748421,-3.39832,-5.948348,352.4857,-0.03970207,1.563945,1,,0
48078.875,486.375,,4/10/2018,-6.698569,-3.498219,-5.998703,352.4857,-0.03924827,1.563945,1,,0
48078.938,486.438,,4/10/2018,-6.698569,-3.39832,-5.998703,352.4857,-0.03710291,1.563945,1,,0
48079,486.5,,4/10/2018,-6.748421,-3.298421,-5.948348,352.4857,-0.03127066,1.563945,1,,0
48079.063,486.563,,4/10/2018,-6.748421,-3.448629,-5.998703,352.4857,-0.02973022,1.563945,1,,0
48079.125,486.625,,4/10/2018,-6.748421,-3.698736,-6.048295,352.4857,-0.02643377,1.563945,1,,0
48079.188,486.688,,4/10/2018,-6.698569,-3.34873,-5.948348,352.4857,-0.02536362,1.563945,1,,0
48079.25,486.75,,4/10/2018,-6.648718,-3.298421,-5.948348,352.4857,-0.02848806,1.563945,1,,0
48079.313,486.813,,4/10/2018,-6.648718,-3.448629,-5.998703,352.4857,-0.03380998,1.563945,1,,0
48079.375,486.875,,4/10/2018,-6.698569,-3.448629,-6.048295,352.4857,-0.03130212,1.563945,1,,0
48079.438,486.938,,4/10/2018,-6.798272,-3.448629,-6.048295,352.4857,-0.02295034,1.563945,1,,0
48079.5,487,,4/10/2018,-6.648718,-3.34873,-5.998703,352.4857,-0.008724961,1.563945,1,,0
48079.563,487.063,,4/10/2018,-6.698569,-3.39832,-5.998703,352.4857,0.007382473,1.563945,1,,0
48079.625,487.125,,4/10/2018,-6.748421,-3.298421,-5.998703,352.4857,0.0214398,1.563945,1,,0
48079.688,487.188,,4/10/2018,-6.648718,-3.298421,-5.998703,352.4857,0.02545907,1.563945,1,,0
48079.75,487.25,,4/10/2018,-6.748421,-3.298421,-6.09865,352.4857,0.02347011,1.563945,1,,0
48079.813,487.313,,4/10/2018,-6.748421,-3.39832,-6.048295,352.4857,0.01550702,1.563945,1,,0
48079.875,487.375,,4/10/2018,-6.648718,-3.39832,-6.048295,352.4857,0.01160499,1.563945,1,,0
48079.938,487.438,,4/10/2018,-6.698569,-3.298421,-6.048295,352.4857,0.009787171,1.563945,1,,0
48080,487.5,,4/10/2018,-6.89873,-3.548528,-6.09865,353.4796,0.01210124,1.563945,1,,0
48080.063,487.563,,4/10/2018,-6.748421,-3.298421,-5.998703,353.4796,0.01257242,1.563945,1,,0
48080.125,487.625,,4/10/2018,-6.698569,-3.298421,-6.048295,353.4796,0.01123259,1.563945,1,,0
48080.188,487.688,,4/10/2018,-6.698569,-3.39832,-6.048295,353.4796,0.002133358,1.563945,1,,0
48080.25,487.75,,4/10/2018,-6.648718,-3.498219,-6.048295,353.4796,-0.006706308,1.563945,1,,0
48080.313,487.813,,4/10/2018,-6.698569,-3.298421,-5.998703,353.4796,-0.01327898,1.563945,1,,0
48080.375,487.875,,4/10/2018,-6.698569,-3.34873,-6.048295,353.4796,-0.01753361,1.563945,1,,0
48080.438,487.938,,4/10/2018,-6.798272,-3.39832,-5.998703,353.4796,-0.02143432,1.563945,1,,0
48080.5,488,,4/10/2018,-6.598112,-3.39832,-6.048295,353.4796,-0.02099812,1.563945,1,,0
48080.563,488.063,,4/10/2018,-6.698569,-3.34873,-5.948348,353.4796,-0.01621446,1.563945,1,,0
48080.625,488.125,,4/10/2018,-6.698569,-3.248112,-5.998703,353.4796,-0.01104541,1.563945,1,,0
48080.688,488.188,,4/10/2018,-6.698569,-3.39832,-6.048295,353.4796,-0.005526175,1.563945,1,,0
48080.75,488.25,,4/10/2018,-6.648718,-3.39832,-5.998703,353.4796,0.002317471,1.563945,1,,0
48080.813,488.313,,4/10/2018,-6.698569,-3.248112,-5.998703,353.4796,0.01048557,1.563945,1,,0
48080.875,488.375,,4/10/2018,-6.698569,-3.298421,-5.948348,353.4796,0.01096576,1.563945,1,,0
48080.938,488.438,,4/10/2018,-6.648718,-3.34873,-5.998703,353.4796,0.005717529,1.563945,1,,0
48081,488.5,,4/10/2018,-6.798272,-3.448629,-6.048295,353.9838,-0.001254602,1.563945,1,,0
48081.063,488.563,,4/10/2018,-6.748421,-3.39832,-5.998703,353.9838,-0.007996865,1.563945,1,,0
48081.125,488.625,,4/10/2018,-6.698569,-3.34873,-5.948348,353.9838,-0.01256056,1.563945,1,,0
48081.188,488.688,,4/10/2018,-6.648718,-3.498219,-5.998703,353.9838,-0.0109924,1.563945,1,,0
48081.25,488.75,,4/10/2018,-6.648718,-3.39832,-5.998703,353.9838,-0.003348704,1.563945,1,,0
48081.313,488.813,,4/10/2018,-6.748421,-3.39832,-5.948348,353.9838,0.002315712,1.563945,1,,0
48081.375,488.875,,4/10/2018,-6.798272,-3.34873,-5.998703,353.9838,0.003952719,1.563945,1,,0
48081.438,488.938,,4/10/2018,-6.598112,-3.298421,-5.948348,353.9838,0.001522944,1.563945,1,,0
48081.5,489,,4/10/2018,-6.848123,-3.34873,-5.948348,353.9838,-0.003056806,1.563945,1,,0
48081.563,489.063,,4/10/2018,-6.698569,-3.498219,-5.898756,353.9838,-0.009838883,1.563945,1,,0
48081.625,489.125,,4/10/2018,-6.698569,-3.648427,-5.898756,353.9838,-0.006924297,1.563945,1,,0
48081.688,489.188,,4/10/2018,-6.848123,-3.39832,-5.998703,353.9838,0.005626682,1.563945,1,,0
48081.75,489.25,,4/10/2018,-6.798272,-3.34873,-5.898756,353.9838,0.01976078,1.563945,1,,0
48081.813,489.313,,4/10/2018,-6.798272,-3.34873,-5.948348,353.9838,0.03342348,1.563945,1,,0
48081.875,489.375,,4/10/2018,-6.798272,-3.34873,-5.898756,353.9838,0.04654066,1.563945,1,,0
48081.938,489.438,,4/10/2018,-6.748421,-3.39832,-5.948348,353.9838,0.05306471,1.563945,1,,0
48082,489.5,,4/10/2018,-6.948581,-3.34873,-5.948348,354.9777,0.04893546,1.563945,1,,0
48082.063,489.563,,4/10/2018,-6.748421,-3.39832,-5.898756,354.9777,0.04206033,1.563945,1,,0
48082.125,489.625,,4/10/2018,-6.798272,-3.34873,-5.998703,354.9777,0.02843986,1.563945,1,,0
48082.188,489.688,,4/10/2018,-6.798272,-3.248112,-5.948348,354.9777,0.01402069,1.563945,1,,0
48082.25,489.75,,4/10/2018,-6.748421,-3.448629,-5.998703,354.9777,-0.001221606,1.563945,1,,0
48082.313,489.813,,4/10/2018,-6.748421,-3.498219,-5.948348,354.9777,-0.009314258,1.563945,1,,0
48082.375,489.875,,4/10/2018,-6.798272,-3.198522,-5.948348,354.9777,-0.01225986,1.563945,1,,0
48082.438,489.938,,4/10/2018,-6.748421,-3.498219,-5.948348,354.9777,-0.004123874,1.563945,1,,0
48082.5,490,,4/10/2018,-6.798272,-3.34873,-5.948348,354.9777,0.003130476,1.563945,1,,0
48082.563,490.063,,4/10/2018,-6.798272,-3.34873,-5.948348,354.9777,0.01152185,1.563945,1,,0
48082.625,490.125,,4/10/2018,-6.748421,-3.39832,-5.948348,354.9777,0.0170732,1.563945,1,,0
48082.688,490.188,,4/10/2018,-6.698569,-3.34873,-5.998703,354.9777,0.01982633,1.563945,1,,0
48082.75,490.25,,4/10/2018,-6.798272,-3.34873,-5.948348,354.9777,0.01784287,1.563945,1,,0
48082.813,490.313,,4/10/2018,-7.098135,-3.148213,-5.848402,354.9777,0.01715635,1.563945,1,,0
48082.875,490.375,,4/10/2018,-6.698569,-3.298421,-5.948348,354.9777,0.01380424,1.563945,1,,0
48082.938,490.438,,4/10/2018,-6.748421,-3.39832,-5.998703,354.9777,0.007851446,1.563945,1,,0
48083,490.5,,4/10/2018,-6.798272,-3.298421,-6.048295,354.9777,0.001379965,1.563945,1,,0
48083.063,490.563,,4/10/2018,-6.848123,-3.298421,-5.998703,354.9777,-0.007540429,1.563945,1,,0
48083.125,490.625,,4/10/2018,-6.848123,-3.34873,-5.998703,354.9777,-0.01881977,1.563945,1,,0
48083.188,490.688,,4/10/2018,-6.748421,-3.098623,-6.048295,354.9777,-0.03034877,1.563945,1,,0
48083.25,490.75,,4/10/2018,-6.748421,-3.298421,-5.998703,354.9777,-0.03802216,1.563945,1,,0
48083.313,490.813,,4/10/2018,-6.748421,-3.248112,-5.998703,354.9777,-0.04374751,1.563945,1,,0
48083.375,490.875,,4/10/2018,-6.798272,-3.298421,-6.048295,354.9777,-0.0454074,1.563945,1,,0
48083.438,490.938,,4/10/2018,-6.798272,-3.298421,-5.998703,354.9777,-0.04088506,1.563945,1,,0
48083.5,491,,4/10/2018,-6.748421,-3.148213,-6.048295,354.9777,-0.03007975,1.563945,1,,0
48083.563,491.063,,4/10/2018,-6.798272,-3.198522,-6.048295,354.9777,-0.02088198,1.563945,1,,0
48083.625,491.125,,4/10/2018,-6.748421,-3.148213,-6.048295,354.9777,-0.0151982,1.563945,1,,0
48083.688,491.188,,4/10/2018,-6.89873,-3.39832,-6.09865,354.9777,-0.01091365,1.563945,1,,0
48083.75,491.25,,4/10/2018,-6.748421,-3.148213,-6.048295,354.9777,-0.0119541,1.563945,1,,0
48083.813,491.313,,4/10/2018,-6.798272,-3.148213,-6.09865,354.9777,-0.01822365,1.563945,1,,0
48083.875,491.375,,4/10/2018,-6.748421,-3.198522,-6.048295,354.9777,-0.02564958,1.563945,1,,0
