Seconds,AccX,AccY,AccZ,Depth,ProcessedAccY,Stroke Rate,Glide Controller,Pitch,Roll,Stroke Detected,
214.375,-8.698661,-4.648136,-1.798657,54.48508,-0.006970268,2.499875,1,94.30017,144.1895,0,
214.438,-8.398043,-4.698445,-1.748302,54.48508,-0.002592567,2.499875,1,94.19496,145.7482,0,
214.5,-8.348192,-4.598546,-1.748302,55.479,-0.002310427,2.499875,1,94.10404,144.8984,0,
214.563,-8.398043,-4.498647,-1.748302,55.479,-0.006223719,2.499875,1,94.02397,144.0157,0,
214.625,-8.348192,-4.798344,-1.648356,55.479,-0.01441035,2.499875,1,93.95459,148.7881,0,
214.688,-8.398043,-5.14835,-1.648356,55.479,-0.02693502,2.499875,1,93.9024,151.3125,0,
214.75,-8.398043,-4.348439,-1.498817,55.479,-0.04379261,2.499875,1,93.87648,148.6643,0,
214.813,-8.398043,-4.848653,-1.498817,55.479,-0.06092376,2.499875,1,93.86117,152.5192,0,
214.875,-8.348192,-4.948552,-1.398108,55.479,-0.07629933,2.499875,1,93.86116,155.4533,0,
214.938,-8.148032,-4.498647,-1.498817,55.479,-0.08987589,2.499875,1,93.88389,149.9031,0,
215,-8.298341,-4.748754,-1.398108,55.479,-0.09960725,2.499875,1,93.92389,154.1365,0,
215.063,-8.348192,-4.798344,-1.348516,55.479,-0.1034718,2.499875,1,93.98098,155.6191,0,
215.125,-8.298341,-4.898243,-1.398108,55.479,-0.1034677,2.499875,1,94.05776,155.1311,0,
215.188,-8.248489,-4.648136,-1.348516,55.479,-0.101541,2.499875,1,94.15007,154.6114,0,
215.25,-8.248489,-4.948552,-1.248569,55.479,-0.09762433,2.499875,1,94.25812,158.8374,0,
215.313,-8.348192,-4.848653,-1.398108,55.479,-0.09562519,2.499875,1,94.38421,154.8074,0,
215.375,-8.398043,-4.898243,-1.248569,55.479,-0.09543454,2.499875,1,94.53178,158.5452,0,
215.438,-8.44865,-4.898243,-1.198215,55.479,-0.09490302,2.499875,1,94.6978,159.7064,0,
215.5,-8.44865,-4.798344,-1.148623,57.48122,-0.0939199,2.499875,1,94.88181,160.3006,0,
215.563,-9.348238,-4.798344,-1.048676,57.48122,-0.09239151,2.499875,1,95.08356,162.6756,0,
215.625,-8.298341,-4.598546,-1.048676,57.48122,-0.08424148,2.499875,1,95.28659,161.5902,0,
215.688,-8.398043,-4.598546,-0.9983215,57.48122,-0.0733723,2.499875,1,95.49436,162.8422,0,
215.75,-8.44865,-4.698445,-1.048676,57.48122,-0.06171689,2.499875,1,95.70383,162.1439,0,
215.813,-8.498501,-4.748754,-1.048676,57.48122,-0.0471707,2.499875,1,95.9175,162.4143,0,
215.875,-8.498501,-4.548237,-0.9487297,57.48122,-0.0275889,2.499875,1,96.13927,163.8183,0,
215.938,-8.598203,-4.698445,-1.048676,57.48122,-0.008842583,2.499875,1,96.36319,162.1439,0,
216,-8.44865,-4.498647,-0.9983215,57.48122,0.01318748,2.499875,1,96.59544,162.2903,0,
216.063,-8.548352,-4.748754,-1.048676,57.48122,0.03656343,2.499875,1,96.82765,162.4143,0,
216.125,-8.398043,-4.348439,-0.9487297,57.48122,0.0573715,2.499875,1,97.06283,162.7182,0,
216.188,-8.44865,-4.448338,-0.8983749,57.48122,0.07162271,2.499875,1,97.29574,164.5823,0,
216.25,-8.648054,-4.398748,-0.9983215,57.48122,0.08538168,2.499875,1,97.5224,161.7145,0,
216.313,-8.598203,-4.098332,-1.048676,57.48122,0.09865492,2.499875,1,97.73435,158.4351,0,
216.375,-8.598203,-4.348439,-0.9983215,57.48122,0.11553,2.499875,1,97.93926,161.415,0,
216.438,-8.698661,-4.198231,-0.9487297,57.48122,0.1380542,2.499875,1,98.13688,161.8256,0,
216.5,-8.648054,-4.048742,-1.048676,57.48122,0.1682981,2.499875,1,98.32039,158.0824,0,
216.563,-8.798363,-4.348439,-1.048676,57.48122,0.1962684,2.499875,1,98.49566,160.0984,0,
216.625,-8.748512,-4.048742,-1.048676,57.48122,0.2159683,2.499875,1,98.66269,158.0824,0,
216.688,-8.748512,-4.598546,-1.098268,57.48122,0.223397,2.499875,1,98.81673,160.363,0,
216.75,-8.698661,-4.048742,-1.148623,57.48122,0.2185245,2.499875,1,98.97052,155.3233,0,
216.813,-8.498501,-4.048742,-1.148623,57.48122,0.2013183,2.499875,1,99.115,155.3233,0,
216.875,-8.748512,-3.998433,-1.148623,57.48122,0.1777641,2.499875,1,99.25028,154.9273,0,
216.938,-8.548352,-3.948124,-1.148623,57.48122,0.1539212,2.499875,1,99.37035,154.5219,0,
217,-8.748512,-3.948124,-1.098268,57.48122,0.1297586,2.499875,1,99.47928,155.9377,0,
217.063,-8.648054,-3.948124,-1.198215,57.48122,0.1052679,2.499875,1,99.57576,153.1369,0,
217.125,-8.798363,-4.048742,-1.098268,57.48122,0.07844543,2.499875,1,99.66219,156.7091,0,
217.188,-8.798363,-4.348439,-1.448463,57.48122,0.04922251,2.499875,1,99.74573,149.9108,0,
217.25,-8.548352,-4.348439,-1.298161,57.48122,0.01350131,2.499875,1,99.83465,153.6821,0,
217.313,-8.548352,-4.098332,-1.348516,57.48122,-0.02473478,2.499875,1,99.92995,150.3497,0,
217.375,-8.648054,-3.898534,-1.298161,57.48122,-0.06551663,2.499875,1,100.0236,149.9229,0,
217.438,-8.848215,-4.098332,-1.448463,57.48122,-0.1029073,2.499875,1,100.11,147.7286,0,
217.5,-8.798363,-3.948124,-1.348516,58.48954,-0.1368365,2.499875,1,100.1939,148.9994,0,
217.563,-8.698661,-4.048742,-1.498817,58.48954,-0.1652855,2.499875,1,100.2706,145.9496,0,
217.625,-8.748512,-4.29813,-1.548409,58.48954,-0.1902629,2.499875,1,100.3459,147.0021,0,
217.688,-8.648054,-4.098332,-1.548409,58.48954,-0.2097554,2.499875,1,100.4222,145.1472,0,
217.75,-8.598203,-4.198231,-1.648356,58.48954,-0.2277341,2.499875,1,100.5011,143.599,0,
217.813,-8.748512,-4.348439,-1.748302,58.48954,-0.2422396,2.499875,1,100.5859,142.6226,0,
217.875,-8.798363,-3.998433,-1.798657,58.48954,-0.2472364,2.499875,1,100.6815,137.769,0,
217.938,-8.848215,-4.048742,-1.798657,58.48954,-0.238681,2.499875,1,100.7891,138.328,0,
218,-8.648054,-3.948124,-1.798657,58.48954,-0.218519,2.499875,1,100.9054,137.1981,0,
218.063,-8.848215,-3.598118,-1.898604,58.48954,-0.1886468,2.499875,1,101.0308,130.2314,0,
218.125,-8.748512,-3.898534,-1.898604,58.48954,-0.152956,2.499875,1,101.1592,134.1119,0,
218.188,-8.748512,-3.648427,-1.99855,58.48954,-0.1193979,2.499875,1,101.2843,128.3587,0,
218.25,-8.748512,-3.598118,-2.048142,58.48954,-0.09589638,2.499875,1,101.3964,126.3975,0,
218.313,-8.798363,-3.598118,-1.948196,58.48954,-0.080425,2.499875,1,101.4953,128.9451,0,
218.375,-8.798363,-3.498219,-1.99855,58.48954,-0.07091597,2.499875,1,101.5858,126.2092,0,
218.438,-8.848215,-3.748326,-2.048142,58.48954,-0.06329138,2.499875,1,101.6593,128.4852,0,
218.5,-8.898066,-3.498219,-2.148089,59.48345,-0.05538107,2.499875,1,101.7267,122.413,0,
218.563,-8.898066,-3.39832,-2.148089,59.48345,-0.03706921,2.499875,1,101.7718,120.8526,0,
218.625,-8.848215,-3.39832,-2.248798,59.48345,-0.01413764,2.499875,1,101.7895,118.3456,0,
218.688,-8.948672,-3.34873,-2.29839,59.48345,0.01353351,2.499875,1,101.7867,116.3151,0,
218.75,-8.898066,-3.098623,-2.248798,59.48345,0.04607468,2.499875,1,101.7611,113.1603,0,
218.813,-8.748512,-3.098623,-2.398337,59.48345,0.08153538,2.499875,1,101.6999,109.4533,0,
218.875,-8.848215,-3.248112,-2.398337,59.48345,0.1080175,2.499875,1,101.5972,112.1729,0,
218.938,-8.698661,-2.948415,-2.498283,59.48345,0.1295868,2.499875,1,101.4563,104.1424,0,
219,-8.748512,-3.098623,-2.548638,59.48345,0.1543504,2.499875,1,101.2779,105.8978,0,
219.063,-8.898066,-2.948415,-2.748531,59.48345,0.178436,2.499875,1,101.0714,98.45638,0,
219.125,-9.048375,-2.998723,-2.89807,59.48345,0.2019655,2.499875,1,100.8384,96.2959,0,
219.188,-8.898066,-2.948415,-2.948425,59.48345,0.2310791,2.499875,1,100.5764,94.24757,0,
219.25,-9.048375,-2.748616,-3.148318,59.48345,0.2658489,2.499875,1,100.2869,86.12646,0,
219.313,-8.698661,-2.548818,-3.098726,59.48345,0.2903322,2.499875,1,99.96843,82.59997,0,
219.375,-8.698661,-2.348302,-3.198672,59.48345,0.304518,1.716066,1,99.6186,75.99347,1,#5 Event Marker 
219.438,-8.998524,-2.248402,-2.848478,59.48345,0.3043859,0.1484461,1,99.23373,80.18446,0,
219.5,-9.348238,-2.39861,-2.998779,60.98152,0.2899135,0.1484461,1,98.80534,80.95883,0,
219.563,-9.248535,-2.698308,-2.948425,60.98152,0.2431167,0.1484461,1,98.33573,88.93596,0,
219.625,-9.198684,-2.598409,-2.748531,60.98152,0.1720005,0.1484461,1,97.82804,90.8795,0,
219.688,-8.848215,-3.298421,-3.098726,60.98152,0.07858337,0.1484461,1,97.28828,97.99251,0,
219.75,-8.948672,-3.898534,-3.548104,60.98152,-0.02507221,0.1484461,1,96.73206,99.89066,0,
219.813,-9.098226,-3.298421,-3.398566,60.98152,-0.1330047,0.1484461,1,96.18253,92.45346,0,
219.875,-8.848215,-2.848516,-3.598459,60.98152,-0.2073182,0.1484461,1,95.62491,80.35125,0,
219.938,-8.648054,-3.39832,-3.548104,60.98152,-0.248121,0.1484461,1,95.05968,91.66064,0,
220,-8.498501,-2.848516,-3.648051,60.98152,-0.2555756,0.1484461,1,94.49892,79.55322,0,
220.063,-7.998478,-3.448629,-3.798352,60.98152,-0.2338422,0.1484461,1,93.93368,88.46134,0,
220.125,-7.998478,-3.648427,-4.098192,60.98152,-0.1950695,0.1484461,1,93.38896,87.28845,0,
220.188,-7.748466,-2.848516,-3.948653,60.98152,-0.1613483,0.1484461,1,92.87581,74.99248,0,
220.25,-8.248489,-3.048314,-4.248493,60.98152,-0.1328024,0.1484461,1,92.38003,74.68532,0,
220.313,-8.148032,-3.148213,-4.298085,60.98152,-0.1094901,0.1484461,1,91.90334,75.86236,0,
220.375,-7.398753,-3.098623,-4.598688,60.98152,-0.0915826,0.1484461,1,91.45362,71.15146,0,
220.438,-7.398753,-2.848516,-4.898528,60.98152,-0.07323603,0.1484461,1,91.04729,63.20506,0,
220.5,-7.348146,-3.098623,-4.698634,61.48568,-0.05265453,0.1484461,1,90.68934,69.9607,0,
220.563,-7.848169,-2.798207,-4.548333,61.48568,-0.0340841,0.1484461,1,90.38015,66.18391,0,
220.625,-8.048329,-2.798207,-4.64828,61.48568,-0.01378211,0.1484461,1,90.10197,65.02556,0,
220.688,-7.948627,-3.048314,-4.548333,61.48568,-0.001936978,0.1484461,1,89.85525,70.85375,0,
220.75,-7.89802,-2.948415,-4.34844,61.48568,0.00125477,0.1484461,1,89.64163,71.5002,0,
220.813,-8.048329,-3.048314,-4.548333,61.48568,-0.004377981,0.1484461,1,89.45705,70.85375,0,
220.875,-7.89802,-2.898824,-4.548333,61.48568,-0.01090697,0.1484461,1,89.30703,68.09067,0,
220.938,-7.798318,-2.948415,-4.548333,61.48568,-0.02246156,0.1484461,1,89.19256,69.01649,0,
221,-8.09818,-3.298421,-4.548333,61.48568,-0.02719292,0.1484461,1,89.11498,75.29218,0,
221.063,-7.89802,-3.098623,-4.448386,61.48568,-0.02525632,0.1484461,1,89.0813,73.01062,0,
221.125,-8.248489,-3.648427,-4.548333,61.48568,-0.0168796,0.1484461,1,89.09164,81.12576,0,
221.188,-8.09818,-2.798207,-4.398032,61.48568,-0.00430816,0.1484461,1,89.14354,67.997,0,
221.25,-7.948627,-3.048314,-4.498741,61.48568,0.008278039,0.1484461,1,89.23112,71.46343,0,
221.313,-8.248489,-3.098623,-4.34844,61.48568,0.0167271,0.1484461,1,89.35025,74.29451,0,
221.375,-8.148032,-2.898824,-4.398032,61.48568,0.02092894,0.1484461,1,89.48291,69.93105,0,
221.438,-8.048329,-2.948415,-4.298085,61.48568,0.02092403,0.1484461,1,89.64053,72.15081,0,
221.5,-8.148032,-2.948415,-4.34844,63.48791,0.01473242,0.1484461,1,89.82445,71.5002,0,
221.563,-7.998478,-2.898824,-4.34844,63.48791,0.008341062,0.1484461,1,90.02764,70.55772,0,
221.625,-8.248489,-2.848516,-4.398032,63.48791,0.003695508,0.1484461,1,90.25467,68.96908,0,
221.688,-8.198638,-2.798207,-4.298085,63.48791,0.002677378,0.1484461,1,90.49205,69.25235,0,
221.75,-8.09818,-2.748616,-4.398032,63.48791,0.005144353,0.1484461,1,90.73467,67.02891,0,
221.813,-8.298341,-2.948415,-4.448386,63.48791,0.01296232,0.1484461,1,90.99008,70.23897,0,
221.875,-8.148032,-2.698308,-4.398032,63.48791,0.02403265,0.1484461,1,91.25843,66.0367,0,
221.938,-8.198638,-2.898824,-4.298085,63.48791,0.03438609,0.1484461,1,91.53608,71.20424,0,
222,-8.348192,-2.548818,-4.34844,63.48791,0.04219457,0.1484461,1,91.81595,63.62041,0,
222.063,-8.198638,-2.698308,-4.248493,63.48791,0.05155433,0.1484461,1,92.09081,67.90131,0,
222.125,-8.198638,-2.598409,-4.298085,63.48791,0.05658578,0.1484461,1,92.36322,65.25103,0,
222.188,-8.248489,-2.498509,-4.298085,63.48791,0.05540667,0.1484461,1,92.64236,63.18739,0,
222.25,-8.248489,-2.548818,-4.298085,63.48791,0.05196198,0.1484461,1,92.92376,64.23189,0,
222.313,-8.248489,-2.39861,-4.248493,63.48791,0.04615115,0.1484461,1,93.20822,61.67609,0,
222.375,-8.398043,-2.298711,-4.248493,63.48791,0.03197931,0.1484461,1,93.49557,59.5149,0,
222.438,-8.248489,-2.148503,-4.198138,63.48791,0.01745039,0.1484461,1,93.78147,56.76281,0,
222.5,-8.348192,-2.348302,-4.298085,63.48791,0.008610699,0.1484461,1,94.06625,60.00531,0,
222.563,-8.498501,-2.39861,-4.298085,63.48791,0.007727451,0.1484461,1,94.35049,61.08168,0,
222.625,-8.398043,-2.048604,-4.198138,63.48791,0.01498829,0.1484461,1,94.63411,54.47819,0,
222.688,-8.44865,-2.548818,-4.298085,63.48791,0.03050977,0.1484461,1,94.91422,64.23189,0,
222.75,-8.398043,-1.898396,-4.248493,63.48791,0.04841569,0.1484461,1,95.19648,50.42676,0,
222.813,-8.248489,-1.848806,-4.198138,63.48791,0.06267366,0.1484461,1,95.47462,49.77975,0,
222.875,-8.498501,-2.248402,-4.34844,63.48791,0.06518265,0.1484461,1,95.75077,57.26424,0,
222.938,-8.398043,-1.698598,-4.198138,63.48791,0.05595865,0.1484461,1,96.03205,46.13664,0,
223,-8.598203,-1.798497,-4.198138,63.48791,0.03900857,0.1484461,1,96.31101,48.57,0,
223.063,-8.598203,-1.748189,-4.298085,63.48791,0.01637836,0.1484461,1,96.58669,46.35603,0,
223.125,-8.44865,-1.848806,-4.148547,63.48791,-0.007654315,0.1484461,1,96.86275,50.30783,0,
223.188,-8.548352,-1.648289,-4.248493,63.48791,-0.0289008,0.1484461,1,97.13799,44.41118,0,
223.25,-8.498501,-1.54839,-4.148547,63.48791,-0.04331366,0.1484461,1,97.41266,42.86688,0,
223.313,-8.398043,-1.398182,-4.248493,63.48791,-0.05278945,0.1484461,1,97.68696,38.15237,0,
223.375,-8.548352,-1.598699,-4.248493,63.48791,-0.05546382,0.1484461,1,97.96098,43.18897,0,
223.438,-8.598203,-1.448491,-4.298085,63.48791,-0.05544977,0.1484461,1,98.23456,39.00654,0,
223.5,-8.348192,-1.048176,-4.098192,63.97766,-0.05084614,0.1484461,1,98.50681,30.04772,0,
223.563,-8.548352,-1.198384,-4.148547,63.97766,-0.04762958,0.1484461,1,98.77405,33.7456,0,
223.625,-8.648054,-1.248693,-4.148547,63.97766,-0.04583092,0.1484461,1,99.04118,35.08437,0,
223.688,-8.498501,-0.9482773,-4.0486,63.97766,-0.05112463,0.1484461,1,99.30375,27.60912,0,
223.75,-8.498501,-0.8483783,-4.298085,63.97766,-0.05744556,0.1484461,1,99.56122,23.38561,0,
223.813,-8.748512,-1.098485,-4.248493,63.97766,-0.06672384,0.1484461,1,99.81947,30.36212,0,
223.875,-8.598203,-0.7987881,-4.198138,63.97766,-0.07697136,0.1484461,1,100.0747,22.56293,0,
223.938,-8.698661,-0.7987881,-4.198138,63.97766,-0.07830149,0.1484461,1,100.3286,22.56293,0,
224,-8.698661,-0.4487821,-4.148547,63.97766,-0.06492715,0.1484461,1,100.5808,12.93109,0,
224.063,-8.698661,-0.5486811,-4.248493,63.97766,-0.0449067,0.1484461,1,100.8279,15.41236,0,
224.125,-8.848215,-0.6485802,-4.198138,63.97766,-0.02030866,0.1484461,1,101.0734,18.39366,0,
224.188,-8.748512,-0.04846713,-4.098192,63.97766,0.01286381,0.1484461,1,101.3168,1.41911,0,
224.25,-8.648054,-0.09877601,-4.0486,63.97766,0.03487144,0.1484461,1,101.5587,2.927128,0,
224.313,-8.198638,-0.1483662,-4.148547,63.97766,0.04383693,0.1484461,1,101.7928,4.289781,0,
224.375,-8.848215,0.000404349,-4.0486,63.97766,0.04377221,0.1484461,1,102.0316,-0.01198484,0,
224.438,-8.848215,0.348973,-4.098192,63.97766,0.03678029,0.1484461,1,102.2629,-10.19376,0,
224.5,-8.698661,0.1994838,-3.998245,65.49014,0.02077575,0.1484461,1,102.4864,-5.982179,0,
224.563,-8.748512,0.2490739,-3.948653,65.49014,0.005628594,0.1484461,1,102.7061,-7.559368,0,
224.625,-8.798363,0.3992819,-3.848707,65.49014,-0.004699711,0.1484461,1,102.9218,-12.40495,0,
224.688,-8.798363,0.2993828,-3.848707,65.49014,-0.006111239,0.1484461,1,103.128,-9.315789,0,
224.75,-8.798363,0.6493889,-3.848707,65.49014,0.009430319,0.1484461,1,103.3251,-20.05856,0,
224.813,-8.798363,0.6989791,-3.698405,65.49014,0.03027183,0.1484461,1,103.5129,-22.41498,0,
224.875,-8.898066,0.9993949,-3.74876,65.49014,0.06254917,0.1484461,1,103.6901,-31.26409,0,
224.938,-8.898066,0.849187,-3.74876,65.49014,0.09836225,0.1484461,1,103.8561,-26.73183,0,
225,-8.848215,1.249502,-3.698405,65.49014,0.1277378,0.1484461,1,104.0085,-39.09708,0,
225.063,-8.948672,1.4493,-3.598459,65.49014,0.1345853,0.1484461,1,104.1538,-45.94557,0,
225.125,-8.848215,1.249502,-3.448157,65.49014,0.1288401,0.1484461,1,104.2891,-41.71803,0,
225.188,-8.848215,1.599508,-3.498512,65.49014,0.09862021,0.1484461,1,104.4099,-51.4587,0,
225.25,-8.998524,1.499609,-3.448157,65.49014,0.05006435,0.1484461,1,104.525,-49.22728,0,
225.313,-8.948672,1.549199,-3.498512,65.49014,-0.000608803,0.1484461,1,104.6307,-50.0237,0,
225.375,-8.848215,1.499609,-3.498512,65.49014,-0.0409237,0.1484461,1,104.7237,-48.59416,0,
225.438,-8.898066,1.549199,-3.398566,65.49014,-0.0706926,0.1484461,1,104.803,-51.32389,0,
225.5,-8.698661,1.699407,-3.298619,65.97989,-0.08379343,0.1484461,1,104.8715,-57.08683,0,
225.563,-8.948672,2.149312,-3.248264,65.97989,-0.07608871,0.1484461,1,104.9285,-70.1451,0,
225.625,-8.748512,1.949514,-3.098726,65.97989,-0.06358831,0.1484461,1,104.9789,-67.388,0,
225.688,-9.048375,2.099003,-2.998779,65.97989,-0.05023869,0.1484461,1,105.0178,-73.2833,0,
225.75,-8.998524,2.099003,-2.89807,65.97989,-0.03386133,0.1484461,1,105.042,-75.22005,0,
225.813,-9.048375,2.499318,-2.848478,65.97989,-0.01421486,0.1484461,1,105.053,-86.42403,0,
225.875,-8.848215,2.399419,-2.848478,65.97989,-0.007044837,0.1484461,1,105.056,-84.00442,0,
225.938,-8.948672,2.649526,-2.748531,65.97989,-0.005883039,0.1484461,1,105.0433,-92.04712,0,
226,-8.998524,2.749425,-2.648585,65.97989,-0.01056858,0.1484461,1,105.0236,-96.48924,0,
226.063,-8.898066,2.699116,-2.548638,65.97989,-0.02295478,0.1484461,1,104.9949,-97.68781,0,
226.125,-8.998524,2.749425,-2.448692,65.97989,-0.04294353,0.1484461,1,104.9577,-101.1826,0,
226.188,-8.898066,2.849324,-2.448692,65.97989,-0.05453789,0.1484461,1,104.9084,-103.3049,0,
226.25,-8.998524,2.999532,-2.29839,65.97989,-0.05767284,0.1484461,1,104.8509,-110.0372,0,
226.313,-8.948672,3.049122,-2.398337,65.97989,-0.05416517,0.1484461,1,104.7871,-108.5161,0,
226.375,-8.998524,3.099431,-2.248798,65.97989,-0.04378529,0.1484461,1,104.7194,-113.1752,0,
226.438,-8.948672,3.349538,-1.99855,65.97989,-0.02630147,0.1484461,1,104.648,-123.94,0,
226.5,-8.848215,3.449437,-1.948196,67.47796,-0.01132975,0.1484461,1,104.5759,-126.8006,0,
226.563,-8.898066,3.24892,-1.798657,67.47796,-0.000809353,0.1484461,1,104.5072,-127.8217,0,
226.625,-8.748512,3.499027,-1.698711,67.47796,0.009316734,0.1484461,1,104.4312,-134.2598,0,
226.688,-8.898066,3.649235,-1.548409,67.47796,0.01706309,0.1484461,1,104.36,-140.3412,0,
226.75,-9.148077,3.549336,-1.398108,67.47796,0.0223377,0.1484461,1,104.2939,-143.4664,0,
226.813,-8.998524,3.598927,-1.298161,67.47796,0.02912699,0.1484461,1,104.2228,-146.9537,0,
226.875,-8.848215,3.799443,-1.098268,67.47796,0.03753075,0.1484461,1,104.1493,-154.7287,0,
226.938,-9.048375,4.149449,-1.098268,67.47796,0.03965116,0.1484461,1,104.0785,-157.4462,0,
227,-9.048375,3.799443,-0.9487297,67.47796,0.03956464,0.1484461,1,104.0149,-159.1317,0,
227.063,-8.798363,3.948933,-0.7984283,67.47796,0.03549942,0.1484461,1,103.9529,-164.5557,0,
227.125,-8.898066,3.899342,-0.7488365,67.47796,0.02738442,0.1484461,1,103.9012,-165.7277,0,
227.188,-8.998524,3.899342,-0.6984817,67.47796,0.01712162,0.1484461,1,103.8497,-167.2258,0,
227.25,-8.948672,3.999241,-0.5481804,67.47796,0.01259181,0.1484461,1,103.8028,-172.1489,0,
227.313,-8.898066,3.849033,-0.3986419,67.47796,0.009651529,0.1484461,1,103.7626,-176.1114,0,
227.375,-8.998524,3.899342,-0.3986419,67.47796,0.0101329,0.1484461,1,103.7269,-176.2701,0,
227.438,-8.898066,4.149449,-0.3482872,67.47796,0.01198735,0.1484461,1,103.6904,-178.4468,0,
227.5,-8.948672,4.04955,-0.148394,67.98212,0.0151972,0.1484461,1,103.6647,-184.1002,0,
227.563,-9.048375,4.149449,-0.09880217,67.98212,0.01570376,0.1484461,1,103.6488,-185.6388,0,
227.625,-8.998524,3.999241,0.000381476,67.98212,0.01549438,0.1484461,1,103.6391,188.4841,0,
227.688,-8.898066,4.149449,0.04921035,67.98212,0.01440211,0.1484461,1,103.6365,187.0725,0,
227.75,-8.798363,4.149449,0.1995117,67.98212,0.01422024,0.1484461,1,103.645,182.7302,0,
227.813,-8.948672,4.04955,0.2491035,67.98212,0.01471307,0.1484461,1,103.6625,181.1232,0,
227.875,-8.998524,4.09914,0.1995117,67.98212,0.01764877,0.1484461,1,103.6871,182.6596,0,
227.938,-8.948672,4.04955,0.2994583,67.98212,0.02280603,0.1484461,1,103.7139,179.6378,0,
228,-9.198684,4.04955,0.2994583,67.98212,0.02603047,0.1484461,1,103.746,179.6378,0,
228.063,-8.898066,3.849033,0.3994049,67.98212,0.02522833,0.1484461,1,103.7795,176.0878,0,
228.125,-8.948672,4.04955,0.3490501,67.98212,0.02028079,0.1484461,1,103.8124,178.1777,0,
228.188,-8.948672,3.699544,0.4489967,67.98212,0.01108309,0.1484461,1,103.853,174.0026,0,
228.25,-8.848215,3.799443,0.5489433,67.98212,-0.006565419,0.1484461,1,103.8852,171.2771,0,
228.313,-9.048375,3.948933,0.4993515,67.98212,-0.02484694,0.1484461,1,103.9171,173.4014,0,
228.375,-9.048375,4.04955,0.6488899,67.98212,-0.03602976,0.1484461,1,103.9524,169.4291,0,
228.438,-8.948672,3.899342,0.7495995,67.98212,-0.04432132,0.1484461,1,103.9926,165.7051,0,
228.5,-9.048375,4.04955,0.8991379,68.99043,-0.04991358,0.1484461,1,104.0341,162.2768,0,
228.563,-8.998524,3.799443,0.849546,68.99043,-0.04494173,0.1484461,1,104.0795,162.0981,0,
228.625,-9.098226,3.598927,0.7495995,68.99043,-0.03554938,0.1484461,1,104.1299,163.8538,0,
228.688,-8.948672,3.999241,0.7991913,68.99043,-0.03181827,0.1484461,1,104.1724,164.8271,0,
228.75,-9.098226,3.749134,0.8991379,68.99043,-0.0258709,0.1484461,1,104.2217,160.25,0,
228.813,-8.798363,3.749134,1.049439,68.99043,-0.01784971,0.1484461,1,104.2726,155.744,0,
228.875,-9.048375,3.799443,1.049439,68.99043,-0.01189623,0.1484461,1,104.3273,156.1568,0,
228.938,-8.948672,3.948933,1.149386,68.99043,-0.008112764,0.1484461,1,104.3852,154.5071,0,
229,-9.048375,3.649235,1.198978,68.99043,-0.002590103,0.1484461,1,104.4524,150.4022,0,
229.063,-9.148077,3.499027,1.049439,68.99043,0.000603748,0.1484461,1,104.5195,153.5292,0,
229.125,-9.048375,3.799443,1.198978,68.99043,-0.000582003,0.1484461,1,104.5814,151.8144,0,
229.188,-9.148077,3.499027,1.449226,68.99043,-0.004157504,0.1484461,1,104.6512,141.3751,0,
229.25,-9.048375,3.649235,1.398871,68.99043,-0.006176195,0.1484461,1,104.7202,144.5688,0,
229.313,-9.198684,3.799443,1.549172,68.99043,-0.006696817,0.1484461,1,104.791,142.0366,0,
229.375,-9.098226,3.598927,1.49958,68.99043,-0.005748964,0.1484461,1,104.8659,141.1198,0,
229.438,-8.998524,3.799443,1.649119,68.99043,0.000673133,0.1484461,1,104.9441,139.355,0,
229.5,-9.148077,3.649235,1.649119,69.98434,0.008546986,0.1484461,1,105.0371,137.5628,0,
229.563,-9.148077,3.598927,1.699474,69.98434,0.01598065,0.1484461,1,105.1364,135.5546,0,
229.625,-9.098226,3.499027,1.699474,69.98434,0.02103389,0.1484461,1,105.2405,134.2386,0,
229.688,-8.998524,3.499027,1.599527,69.98434,0.02377884,0.1484461,1,105.3562,137.043,0,
229.75,-8.898066,3.649235,1.79942,69.98434,0.02227923,0.1484461,1,105.4761,133.5225,0,
229.813,-9.048375,3.449437,1.699474,69.98434,0.01861599,0.1484461,1,105.6123,133.5625,0,
229.875,-9.148077,3.598927,1.699474,69.98434,0.01473657,0.1484461,1,105.7588,135.5546,0,
229.938,-9.248535,3.699544,1.699474,69.98434,0.01472183,0.1484461,1,105.9194,136.8209,0,
230,-9.148077,3.549336,1.699474,69.98434,0.01864021,0.1484461,1,106.0942,134.9088,0,
230.063,-9.148077,3.399128,1.599527,69.98434,0.02258448,0.1484461,1,106.2785,135.7163,0,
230.125,-9.148077,3.19933,1.599527,69.98434,0.02472932,0.1484461,1,106.4659,132.862,0,
230.188,-9.248535,3.499027,1.599527,69.98434,0.02325433,0.1484461,1,106.6603,137.043,0,
230.25,-9.348238,3.499027,1.549172,69.98434,0.01627984,0.1484461,1,106.8688,138.4792,0,
230.313,-9.098226,3.299229,1.398871,69.98434,0.001914704,0.1484461,1,107.0814,140.3728,0,
230.375,-9.098226,3.349538,1.49958,69.98434,-0.01175135,0.1484461,1,107.3055,137.9831,0,
230.438,-9.248535,3.499027,1.449226,69.98434,-0.0207679,0.1484461,1,107.5379,141.3751,0,
230.5,-9.248535,3.499027,1.398871,70.97826,-0.02708488,0.1484461,1,107.7818,142.8567,0,
