ECG,AcX,AcY,AcZ,Depth
1205,5.22,0.76,6.14,123.6
1197,5.22,0.76,6.14,123.6
1208,5.22,0.76,6.14,123.6
1235,5.22,0.76,6.14,123.6
1183,5.22,0.62,6.14,123.6
1170,5.22,0.62,6.44,123.6
1197,5.22,0.62,6.44,123.6
1241,5.22,0.62,6.44,123.6
1252,5.06,0.62,6.44,123.6
1246,5.06,0.62,6.44,123.6
1295,5.06,0.62,5.82,123.6
1303,5.06,0.62,5.82,123.6
1276,5.06,0.62,5.82,123.6
1222,5.06,0.62,5.82,123.6
1226,5.06,0.16,5.82,123.6
1266,5.06,0.16,5.98,123.6
1244,5.06,0.16,5.98,123.6
1324,5.06,0.16,5.98,123.6
1282,5.06,0.16,5.98,123.6
1317,5.06,0.62,5.98,123.6
1411,5.06,0.62,6.14,123.6
1331,5.06,0.62,6.14,123.6
1301,5.06,0.62,6.14,123.8
1411,4.9,0.62,6.14,123.8
1302,4.9,0.46,6.14,123.8
1294,4.9,0.46,6.44,123.8
1298,4.9,0.46,6.44,123.8
1187,4.9,0.46,6.44,123.8
1193,5.06,0.46,6.44,123.8
1103,5.06,0.46,6.44,123.8
1064,5.06,0.46,6.14,123.8
1147,5.06,0.46,6.14,123.8
926,5.06,0.46,6.14,123.8
827,5.22,0.46,6.14,123.8
1067,5.22,0.62,6.14,123.8
1339,5.22,0.62,6.44,123.8
1557,5.22,0.62,6.44,123.8
1646,5.22,0.62,6.44,124
1500,4.76,0.62,6.44,124
1339,4.76,0.16,6.44,124
1234,4.76,0.16,6.44,124
1156,4.76,0.16,6.44,124
1063,4.76,0.16,6.44,124
969,4.9,0.16,6.44,124
1020,4.9,0.3,6.44,124
1051,4.9,0.3,6.14,124
1077,4.9,0.3,6.14,124
1099,4.9,0.3,6.14,124.2
1091,5.06,0.3,6.14,124.2
1100,5.06,0.46,6.14,124.2
1067,5.06,0.46,6.28,124.2
1056,5.06,0.46,6.28,124.2
1046,5.06,0.46,6.28,124.2
1118,5.06,0.46,6.28,124.2
1053,5.06,0.16,6.28,124.2
966,5.06,0.16,6.14,124.2
1064,5.06,0.16,6.14,124.2
1001,5.06,0.16,6.14,124.2
939,5.06,0.16,6.14,124.2
1044,5.06,0.16,6.14,124.2
1011,5.06,0.16,6.28,124.2
992,5.06,0.16,6.28,124.2
1076,5.06,0.16,6.28,124.4
1006,4.9,0.16,6.28,124.4
1135,4.9,0.46,6.28,124.4
1216,4.9,0.46,6.28,124.4
1072,4.9,0.46,6.28,124.4
1068,4.9,0.46,6.28,124.2
1084,5.22,0.46,6.28,124.2
914,5.22,0.46,6.28,124.2
994,5.22,0.46,6.44,124.2
1002,5.22,0.46,6.44,124.2
942,5.22,0.46,6.44,124.4
1011,5.06,0.46,6.44,124.4
1043,5.06,0.62,6.44,124.4
1083,5.06,0.62,6.44,124.4
1120,5.06,0.62,6.44,124.4
1185,5.06,0.62,6.44,124.2
1194,5.36,0.62,6.44,124.2
1189,5.36,0.76,6.44,124.2
1203,5.36,0.76,6.44,124.2
1182,5.36,0.76,6.44,124.2
1228,5.36,0.76,6.44,124.4
1206,5.36,0.76,6.44,124.4
1159,5.36,0.16,6.44,124.4
1178,5.36,0.16,6.44,124.4
1181,5.36,0.16,6.44,124.4
1146,5.36,0.16,6.44,124.4
1222,4.9,0.16,6.44,124.4
1255,4.9,0.3,6.44,124.4
1305,4.9,0.3,5.98,124.4
1316,4.9,0.3,5.98,124.4
1248,4.9,0.3,5.98,124.4
1309,4.76,0.3,5.98,124.4
1369,4.76,0.16,5.98,124.4
1327,4.76,0.16,6.14,124.4
1406,4.76,0.16,6.14,124.4
1380,4.76,0.16,6.14,124.4
1387,5.22,0.16,6.14,124.4
1369,5.22,0.3,6.14,124.4
1329,5.22,0.3,6.44,124.4
1192,5.22,0.3,6.44,124.4
1211,5.22,0.3,6.44,124.6
1168,5.06,0.3,6.44,124.6
1085,5.06,0.46,6.44,124.6
1153,5.06,0.46,6.28,124.6
1174,5.06,0.46,6.28,124.6
1144,5.06,0.46,6.28,124.6
1202,5.36,0.46,6.28,124.6
1243,5.36,0.62,6.28,124.6
1169,5.36,0.62,5.98,124.6
1199,5.36,0.62,5.98,124.6
1142,5.36,0.62,5.98,124.6
1130,4.9,0.62,5.98,124.6
1138,4.9,0.3,5.98,124.6
1081,4.9,0.3,5.98,124.6
1101,4.9,0.3,5.98,124.6
1176,4.9,0.3,5.98,124.6
1163,4.9,0.3,5.98,124.6
1183,4.9,0.3,5.98,124.6
1236,4.9,0.3,6.74,124.6
1217,4.9,0.3,6.74,124.6
1155,4.9,0.3,6.74,124.6
1218,4.76,0.3,6.74,124.6
1253,4.76,0.3,6.74,124.6
1260,4.76,0.3,5.82,124.6
1301,4.76,0.3,5.82,124.6
1357,4.76,0.3,5.82,124.8
1376,5.06,0.3,5.82,124.8
1347,5.06,0.62,5.82,124.8
1376,5.06,0.62,6.6,124.8
1382,5.06,0.62,6.6,124.8
1389,5.06,0.62,6.6,124.8
1372,5.22,0.62,6.6,124.8
1374,5.22,0.62,6.6,124.8
1352,5.22,0.62,6.28,124.8
1268,5.22,0.62,6.28,124.8
1257,5.22,0.62,6.28,124.8
1238,5.06,0.62,6.28,124.8
1136,5.06,0.62,6.28,124.8
1166,5.06,0.62,6.74,124.8
1188,5.06,0.62,6.74,124.8
1158,5.06,0.62,6.74,124.8
1212,5.22,0.62,6.74,124.8
1214,5.22,0.46,6.74,124.8
1156,5.22,0.46,5.82,124.8
1240,5.22,0.46,5.82,124.8
1192,5.22,0.46,5.82,125
1184,5.06,0.46,5.82,125
1307,5.06,0.16,5.82,125
1279,5.06,0.16,6.14,125
1245,5.06,0.16,6.14,125
1276,5.06,0.16,6.14,125
1256,4.9,0.16,6.14,125
1255,4.9,0.16,6.14,125
1252,4.9,0.16,5.82,125
1334,4.9,0.16,5.82,125
1255,4.9,0.16,5.82,125
1217,5.06,0.16,5.82,125
1133,5.06,0.16,5.82,125
1152,5.06,0.16,5.82,125
1096,5.06,0.16,5.82,125
1060,5.06,0.16,5.82,125.2
971,4.9,0.16,5.82,125.2
1002,4.9,0.16,5.82,125.2
951,4.9,0.16,6.44,125.2
1002,4.9,0.16,6.44,125.2
1023,4.9,0.16,6.44,125.2
1017,4.76,0.16,6.44,125.2
994,4.76,0.46,6.44,125.2
1078,4.76,0.46,6.6,125.2
1021,4.76,0.46,6.6,125.2
981,4.76,0.46,6.6,125.2
1004,4.9,0.46,6.6,125.2
1033,4.9,0.46,6.6,125.2
1039,4.9,0.46,6.44,125.2
1099,4.9,0.46,6.44,125.2
1111,4.9,0.46,6.44,125.2
1173,4.9,0.46,6.44,125.2
1209,4.9,0.3,6.44,125.2
1184,4.9,0.3,6.28,125.2
1173,4.9,0.3,6.28,125.2
1165,4.9,0.3,6.28,125.4
1153,5.06,0.3,6.28,125.4
1219,5.06,0.62,6.28,125.4
1249,5.06,0.62,6.28,125.4
1166,5.06,0.62,6.28,125.4
1191,5.06,0.62,6.28,125.4
1198,5.06,0.62,6.28,125.4
1121,5.06,0.62,6.28,125.4
1157,5.06,0.62,6.28,125.4
1134,5.06,0.62,6.28,125.4
1066,5.06,0.62,6.28,125.4
1135,5.06,0.62,6.28,125.4
1164,5.06,0.46,6.28,125.4
1058,5.06,0.46,6.28,125.4
1127,5.06,0.46,6.28,125.4
1035,5.06,0.46,6.28,125.6
975,5.22,0.46,6.28,125.6
1115,5.22,0.62,6.28,125.6
1025,5.22,0.62,5.98,125.6
1036,5.22,0.62,5.98,125.6
1038,5.22,0.62,5.98,125.6
1026,4.9,0.62,5.98,125.6
1087,4.9,0.3,5.98,125.6
1186,4.9,0.3,6.14,125.6
1120,4.9,0.3,6.14,125.6
1027,4.9,0.3,6.14,125.8
1127,4.76,0.3,6.14,125.8
1107,4.76,0.16,6.14,125.8
1078,4.76,0.16,5.98,125.8
1078,4.76,0.16,5.98,125.8
1114,4.76,0.16,5.98,125.6
1104,5.06,0.16,5.98,125.6
1103,5.06,0.46,5.98,125.6
1091,5.06,0.46,6.6,125.6
1037,5.06,0.46,6.6,125.6
1040,5.06,0.46,6.6,125.8
1060,5.06,0.46,6.6,125.8
1043,5.06,0.46,6.6,125.8
1000,5.06,0.46,6.28,125.8
978,5.06,0.46,6.28,125.8
929,5.06,0.46,6.28,125.8
1004,5.22,0.46,6.28,125.8
1039,5.22,0.46,6.28,125.8
1042,5.22,0.46,6.44,125.8
1044,5.22,0.46,6.44,125.8
1051,5.22,0.46,6.44,126
1092,5.22,0.46,6.44,126
1044,5.22,0.46,6.44,126
1099,5.22,0.46,6.14,126
1132,5.22,0.46,6.14,126
1124,5.22,0.46,6.14,126
1085,5.06,0.46,6.14,126
1036,5.06,0.46,6.14,126
1102,5.06,0.46,5.98,126
1006,5.06,0.46,5.98,126
997,5.06,0.46,5.98,126
1078,4.9,0.46,5.98,126
1094,4.9,0.16,5.98,126
1119,4.9,0.16,6.14,126
1137,4.9,0.16,6.14,126
1168,4.9,0.16,6.14,126
1184,4.9,0.16,6.14,126
1162,4.9,0.46,6.14,126
1206,4.9,0.46,6.28,126
1227,4.9,0.46,6.28,126
1107,4.9,0.46,6.28,126.2
1095,4.9,0.46,6.28,126.2
1085,4.9,-0.3,6.28,126.2
1108,4.9,-0.3,6.6,126.2
1141,4.9,-0.3,6.6,126.2
1077,4.9,-0.3,6.6,126.2
1104,4.9,-0.3,6.6,126.2
1134,4.9,-0.3,6.6,126.2
1112,4.9,-0.3,5.98,126.2
1123,4.9,-0.3,5.98,126.2
1114,4.9,-0.3,5.98,126.2
1115,5.22,-0.3,5.98,126.2
1112,5.22,0.62,5.98,126.2
1166,5.22,0.62,6.28,126.2
1226,5.22,0.62,6.28,126.2
1239,5.22,0.62,6.28,126.2
1277,5.06,0.62,6.28,126.2
1320,5.06,0.3,6.28,126.2
1323,5.06,0.3,6.28,126.2
1247,5.06,0.3,6.28,126.2
1286,5.06,0.3,6.28,126.2
1268,5.22,0.3,6.28,126.2
1233,5.22,0.62,6.28,126.2
1262,5.22,0.62,6.44,126.2
1257,5.22,0.62,6.44,126.2
1204,5.22,0.62,6.44,126.4
1205,5.06,0.62,6.44,126.4
1147,5.06,0.16,6.44,126.4
1241,5.06,0.16,6.14,126.4
1313,5.06,0.16,6.14,126.4
1224,5.06,0.16,6.14,126.4
1211,5.22,0.16,6.14,126.4
1175,5.22,0.92,6.14,126.4
1171,5.22,0.92,6.14,126.4
1183,5.22,0.92,6.14,126.4
1217,5.22,0.92,6.14,126.6
1187,5.06,0.92,6.14,126.6
1200,5.06,0.46,6.14,126.6
1139,5.06,0.46,6.28,126.6
1108,5.06,0.46,6.28,126.6
1215,5.06,0.46,6.28,126.6
1223,4.9,0.46,6.28,126.6
1157,4.9,0.16,6.28,126.6
1221,4.9,0.16,5.98,126.6
1151,4.9,0.16,5.98,126.6
1174,4.9,0.16,5.98,126.6
1191,4.76,0.16,5.98,126.6
1261,4.76,-0.46,5.98,126.6
1243,4.76,-0.46,5.98,126.6
1232,4.76,-0.46,5.98,126.6
1215,4.76,-0.46,5.98,131.2
1233,4.9,-0.46,5.98,131.2
1189,4.9,0.3,5.98,131.2
1199,4.9,0.3,5.82,131.2
1118,4.9,0.3,5.82,131.2
1114,4.9,0.3,5.82,126.6
1103,5.22,0.3,5.82,126.6
1151,5.22,0.92,5.82,126.6
1124,5.22,0.92,6.44,126.6
1138,5.22,0.92,6.44,126.6
1217,5.22,0.92,6.44,126.6
1259,5.06,0.92,6.44,126.6
1250,5.06,0.16,6.44,126.6
1172,5.06,0.16,6.6,126.6
1161,5.06,0.16,6.6,126.6
1170,5.06,0.16,6.6,126.8
1142,4.76,0.16,6.6,126.8
1132,4.76,0.62,6.6,126.8
1236,4.76,0.62,6.14,126.8
1231,4.76,0.62,6.14,126.8
1290,4.76,0.62,6.14,126.8
1315,5.22,0.62,6.14,126.8
1236,5.22,0.46,6.14,126.8
1252,5.22,0.46,5.98,126.8
1266,5.22,0.46,5.98,126.8
1231,5.22,0.46,5.98,126.8
1298,4.9,0.46,5.98,126.8
1263,4.9,0.46,5.98,126.8
1255,4.9,0.46,6.14,126.8
1240,4.9,0.46,6.14,126.8
1168,4.9,0.46,6.14,127
1176,5.06,0.46,6.14,127
1271,5.06,0.62,6.14,127
1187,5.06,0.62,5.98,127
1207,5.06,0.62,5.98,127
1211,5.06,0.62,5.98,127
1220,5.22,0.62,5.98,127
1232,5.22,0.62,5.98,127
1190,5.22,0.62,5.82,127
1214,5.22,0.62,5.82,127
1213,5.22,0.62,5.82,127
1137,5.22,0.62,5.82,127
1142,5.22,0.46,5.82,127
1119,5.22,0.46,6.14,127
1099,5.22,0.46,6.14,127
1140,5.22,0.46,6.14,127.2
1139,4.9,0.46,6.14,127.2
1095,4.9,0.46,6.14,127.2
1137,4.9,0.46,5.98,127.2
1081,4.9,0.46,5.98,127.2
1119,4.9,0.46,5.98,127.2
1175,4.9,0.46,5.98,127.2
1175,4.9,0.3,5.98,127.2
1179,4.9,0.3,6.28,127.2
1181,4.9,0.3,6.28,127.2
1172,4.9,0.3,6.28,127
1217,5.06,0.3,6.28,127
1136,5.06,0.62,6.28,127
1198,5.06,0.62,6.14,127
1182,5.06,0.62,6.14,127
1152,5.06,0.62,6.14,127.2
1130,5.06,0.62,6.14,127.2
1183,5.06,0.76,6.14,127.2
1187,5.06,0.76,6.28,127.2
1178,5.06,0.76,6.28,127.2
1138,5.06,0.76,6.28,127.2
1127,5.06,0.76,6.28,127.2
1122,5.06,0.46,6.28,127.2
1028,5.06,0.46,5.98,127.2
1038,5.06,0.46,5.98,127.2
1008,5.06,0.46,5.98,127.4
997,5.22,0.46,5.98,127.4
1069,5.22,0.76,5.98,127.4
1043,5.22,0.76,6.14,127.4
1075,5.22,0.76,6.14,127.4
1118,5.22,0.76,6.14,127.4
1114,5.22,0.76,6.14,127.4
1167,5.22,0.76,6.14,127.4
1212,5.22,0.76,6.14,127.4
1176,5.22,0.76,6.14,127.4
1143,5.22,0.76,6.14,127.6
1215,5.22,0.76,6.14,127.6
1282,5.22,1.08,6.14,127.6
1291,5.22,1.08,6.6,127.6
1288,5.22,1.08,6.6,127.6
1188,5.22,1.08,6.6,127.4
1166,5.06,1.08,6.6,127.4
1113,5.06,0.62,6.6,127.4
1077,5.06,0.62,6.14,127.4
1083,5.06,0.62,6.14,127.4
1029,5.06,0.62,6.14,127.6
1010,4.76,0.62,6.14,127.6
1007,4.76,1.08,6.14,127.6
1052,4.76,1.08,6.14,127.6
1071,4.76,1.08,6.14,127.6
1051,4.76,1.08,6.14,127.6
1071,4.9,1.08,6.14,127.6
1075,4.9,0.46,6.14,127.6
1077,4.9,0.46,6.14,127.6
1135,4.9,0.46,6.14,127.6
1099,4.9,0.46,6.14,127.6
1116,5.22,0.46,6.14,127.6
1074,5.22,1.22,6.14,127.6
1076,5.22,1.22,6.6,127.6
1104,5.22,1.22,6.6,127.6
1089,5.22,1.22,6.6,127.6
1063,5.22,1.22,6.6,127.6
1097,5.22,0.3,6.6,127.6
1064,5.22,0.3,6.14,127.6
1047,5.22,0.3,6.14,127.6
1076,5.22,0.3,6.14,127.8
1106,5.06,0.3,6.14,127.8
1068,5.06,1.08,6.14,127.8
1083,5.06,1.08,6.44,127.8
1097,5.06,1.08,6.44,127.8
1156,5.06,1.08,6.44,127.8
1114,5.06,1.08,6.44,127.8
1145,5.06,0.62,6.44,127.8
1127,5.06,0.62,5.98,127.8
1178,5.06,0.62,5.98,127.8
1236,5.06,0.62,5.98,127.8
1162,5.06,0.62,5.98,127.8
1222,5.06,0.76,5.98,127.8
1220,5.06,0.76,6.14,127.8
1232,5.06,0.76,6.14,127.8
1296,5.06,0.76,6.14,127.8
1277,5.36,0.76,6.14,127.8
1243,5.36,0.76,6.14,127.8
1265,5.36,0.76,6.44,127.8
1323,5.36,0.76,6.44,127.8
1279,5.36,0.76,6.44,128
1256,5.36,0.76,6.44,128
1274,5.36,0.92,6.44,128
1251,5.36,0.92,5.98,128
1249,5.36,0.92,5.98,128
1286,5.36,0.92,5.98,128
1318,4.9,0.92,5.98,128
1279,4.9,0.62,5.98,128
1239,4.9,0.62,6.14,128
1232,4.9,0.62,6.14,128
1183,4.9,0.62,6.14,128
1224,4.76,0.62,6.14,128
1165,4.76,0.46,6.14,128
1105,4.76,0.46,6.14,128
1187,4.76,0.46,6.14,128
1261,4.76,0.46,6.14,128
1261,5.36,0.46,6.14,128
1319,5.36,0.76,6.14,128
1357,5.36,0.76,5.98,128
1324,5.36,0.76,5.98,128
1374,5.36,0.76,5.98,128
1322,5.06,0.76,5.98,128
1237,5.06,0.76,5.98,128
1213,5.06,0.76,6.14,128
1200,5.06,0.76,6.14,128
1201,5.06,0.76,6.14,128
1241,5.22,0.76,6.14,128
1248,5.22,1.38,6.14,128
1299,5.22,1.38,6.28,128
1265,5.22,1.38,6.28,128
1191,5.22,1.38,6.28,128.2
1150,4.9,1.38,6.28,128.2
1189,4.9,0.46,6.28,128.2
1120,4.9,0.46,5.98,128.2
1122,4.9,0.46,5.98,128.2
1108,4.9,0.46,5.98,128.2
1116,5.06,0.46,5.98,128.2
1068,5.06,0.16,5.98,128.2
1094,5.06,0.16,6.14,128.2
1179,5.06,0.16,6.14,128.2
1151,5.06,0.16,6.14,128.4
1183,5.06,0.16,6.14,128.4
1137,5.06,0.62,6.14,128.4
1163,5.06,0.62,5.82,128.4
1170,5.06,0.62,5.82,128.4
1192,5.06,0.62,5.82,128.4
1222,5.06,0.62,5.82,128.4
1301,5.06,1.08,5.82,128.4
1231,5.06,1.08,6.44,128.4
1200,5.06,1.08,6.44,128.4
1231,5.06,1.08,6.44,128.4
1172,5.06,1.08,6.44,128.4
1155,5.06,0.62,6.44,128.4
1121,5.06,0.62,6.44,128.4
1100,5.06,0.62,6.44,128.4
1124,5.06,0.62,6.44,128.4
1137,4.9,0.62,6.44,128.4
1138,4.9,0.62,6.44,128.4
1222,4.9,0.62,6.28,128.4
1244,4.9,0.62,6.28,128.4
1132,4.9,0.62,6.28,128.6
1183,4.9,0.62,6.28,128.6
1151,4.9,0.3,6.28,128.6
1093,4.9,0.3,6.28,128.6
1165,4.9,0.3,6.28,128.6
1187,4.9,0.3,6.28,128.6
1173,5.06,0.3,6.28,128.6
1149,5.06,0.62,6.28,128.6
1064,5.06,0.62,6.28,128.6
1023,5.06,0.62,6.28,128.6
1060,5.06,0.62,6.28,128.6
1045,5.06,0.62,6.28,128.6
1022,5.06,1.22,6.28,128.6
1063,5.06,1.22,5.98,128.6
1071,5.06,1.22,5.98,128.6
1031,5.06,1.22,5.98,128.6
1067,5.36,1.22,5.98,128.6
1043,5.36,0.76,5.98,128.6
1038,5.36,0.76,6.44,128.6
1120,5.36,0.76,6.44,128.6
1163,5.36,0.76,6.44,128.8
1161,5.36,0.76,6.44,128.8
1262,5.36,0.76,6.44,128.8
1325,5.36,0.76,6.44,128.8
1258,5.36,0.76,6.44,128.8
1281,5.36,0.76,6.44,128.6
1327,5.22,0.76,6.44,128.6
1255,5.22,0.62,6.44,128.6
1262,5.22,0.62,5.98,128.6
1274,5.22,0.62,5.98,128.6
1282,5.22,0.62,5.98,128.6
1246,5.06,0.62,5.98,128.6
1273,5.06,0.76,5.98,128.6
1200,5.06,0.76,5.98,128.6
1206,5.06,0.76,5.98,128.6
1266,5.06,0.76,5.98,128.8
1241,5.22,0.76,5.98,128.8
1266,5.22,0.92,5.98,128.8
1223,5.22,0.92,5.98,128.8
1219,5.22,0.92,5.98,128.8
1207,5.22,0.92,5.98,128.8
1236,4.9,0.92,5.98,128.8
1221,4.9,0.76,5.98,128.8
1265,4.9,0.76,6.28,128.8
1284,4.9,0.76,6.28,128.8
1190,4.9,0.76,6.28,129
1178,5.06,0.76,6.28,129
1151,5.06,0.92,6.28,129
1210,5.06,0.92,6.14,129
1185,5.06,0.92,6.14,129
1172,5.06,0.92,6.14,129
1179,5.22,0.92,6.14,129
1161,5.22,0.76,6.14,129
1189,5.22,0.76,6.14,129
1220,5.22,0.76,6.14,129
1144,5.22,0.76,6.14,129.2
1165,4.9,0.76,6.14,129.2
1220,4.9,0.76,6.14,129.2
1122,4.9,0.76,6.44,129.2
1177,4.9,0.76,6.44,129.2
1230,4.9,0.76,6.44,129.2
1207,5.06,0.76,6.44,129.2
1283,5.06,0.62,6.44,129.2
1296,5.06,0.62,6.44,129.2
1227,5.06,0.62,6.44,129.2
1224,5.06,0.62,6.44,129.2
1172,4.9,0.62,6.44,129.2
1129,4.9,0.16,6.44,129.2
1139,4.9,0.16,6.14,129.2
1148,4.9,0.16,6.14,129.2
1062,4.9,0.16,6.14,129.2
1085,4.9,0.16,6.14,129.2
1134,4.9,0.76,6.14,129.2
1192,4.9,0.76,6.28,129.2
1074,4.9,0.76,6.28,129.2
1091,4.9,0.76,6.28,129.2
1115,5.06,0.76,6.28,129.2
1077,5.06,1.08,6.28,129.2
1032,5.06,1.08,6.6,129.2
1046,5.06,1.08,6.6,129.2
1048,5.06,1.08,6.6,129.2
1078,5.06,1.08,6.6,129.2
1087,5.06,1.08,6.6,129.2
1035,5.06,1.08,5.82,129.2
1107,5.06,1.08,5.82,129.2
1122,5.06,1.08,5.82,129.2
1105,5.06,1.08,5.82,129.2
1169,5.06,0.62,5.82,129.2
1113,5.06,0.62,6.28,129.2
1136,5.06,0.62,6.28,129.2
1148,5.06,0.62,6.28,129.4
1123,5.06,0.62,6.28,129.4
1101,5.06,0.16,6.28,129.4
1085,5.06,0.16,5.82,129.4
1148,5.06,0.16,5.82,129.4
1183,5.06,0.16,5.82,129.4
1160,4.9,0.16,5.82,129.4
1153,4.9,0.46,5.82,129.4
1127,4.9,0.46,6.14,129.4
1104,4.9,0.46,6.14,129.4
1145,4.9,0.46,6.14,129.4
1245,5.06,0.46,6.14,129.4
1234,5.06,0.62,6.14,129.4
1259,5.06,0.62,5.68,129.4
1257,5.06,0.62,5.68,129.4
1293,5.06,0.62,5.68,129.6
1281,5.06,0.62,5.68,129.6
1266,5.06,0.92,5.68,129.6
1388,5.06,0.92,6.14,129.6
1365,5.06,0.92,6.14,129.6
1259,5.06,0.92,6.14,129.6
1311,4.9,0.92,6.14,129.6
1283,4.9,0.62,6.14,129.6
1174,4.9,0.62,5.98,129.6
1255,4.9,0.62,5.98,129.6
1226,4.9,0.62,5.98,129.8
1215,5.06,0.62,5.98,129.8
1244,5.06,0.92,5.98,129.8
1262,5.06,0.92,5.98,129.8
1180,5.06,0.92,5.98,129.8
1239,5.06,0.92,5.98,129.8
1242,5.06,0.92,5.98,129.8
1210,5.06,0.46,5.98,129.8
1254,5.06,0.46,5.98,129.8
1120,5.06,0.46,5.98,129.8
1088,5.06,0.46,5.98,130
1065,5.06,0.46,5.98,130
1111,5.06,0.62,5.98,130
1162,5.06,0.62,5.82,130
1160,5.06,0.62,5.82,130
1179,5.06,0.62,5.82,129.8
1192,5.06,0.62,5.82,129.8
1195,5.06,0.76,5.82,129.8
1111,5.06,0.76,6.14,129.8
1180,5.06,0.76,6.14,129.8
1135,5.06,0.76,6.14,130
1219,5.22,0.76,6.14,130
1237,5.22,0.92,6.14,130
1225,5.22,0.92,5.98,130
1248,5.22,0.92,5.98,130
1190,5.22,0.92,5.98,130
1168,5.36,0.92,5.98,130
1214,5.36,1.08,5.98,130
1159,5.36,1.08,6.44,130
1219,5.36,1.08,6.44,130
1203,5.36,1.08,6.44,130
1176,5.22,1.08,6.44,130
1227,5.22,1.38,6.44,130
1231,5.22,1.38,5.68,130
1319,5.22,1.38,5.68,130
1217,5.22,1.38,5.68,130
1236,4.9,1.38,5.68,130
1300,4.9,0.76,5.68,130
1276,4.9,0.76,6.14,130
1250,4.9,0.76,6.14,130
1290,4.9,0.76,6.14,130
1337,5.06,0.76,6.14,130
1312,5.06,0.46,6.14,130
1362,5.06,0.46,6.14,130
1293,5.06,0.46,6.14,130
1246,5.06,0.46,6.14,130
1307,4.9,0.46,6.14,130
1227,4.9,0.92,6.14,130
1236,4.9,0.92,6.28,130
1247,4.9,0.92,6.28,130
1165,4.9,0.92,6.28,130.2
1178,5.22,0.92,6.28,130.2
1134,5.22,0.62,6.28,130.2
1178,5.22,0.62,5.82,130.2
1167,5.22,0.62,5.82,130.2
1198,5.22,0.62,5.82,130.4
1160,5.22,0.62,5.82,130.4
1216,5.22,1.22,5.82,130.4
1171,5.22,1.22,6.28,130.4
1110,5.22,1.22,6.28,130.4
1077,5.22,1.22,6.28,130.4
1086,5.06,1.22,6.28,130.4
1130,5.06,0.46,6.28,130.4
1096,5.06,0.46,5.98,130.4
1041,5.06,0.46,5.98,130.4
1043,5.06,0.46,5.98,130.4
1060,5.22,0.46,5.98,130.4
1102,5.22,0.76,5.98,130.4
1090,5.22,0.76,6.28,130.4
1110,5.22,0.76,6.28,130.4
1106,5.22,0.76,6.28,130.4
1114,4.9,0.76,6.28,130.4
1132,4.9,0.62,6.28,130.4
1162,4.9,0.62,6.14,130.4
1197,4.9,0.62,6.14,130.4
1228,4.9,0.62,6.14,130.4
1200,5.22,0.62,6.14,130.4
1122,5.22,1.08,6.14,130.4
1178,5.22,1.08,5.98,130.4
1205,5.22,1.08,5.98,130.4
1205,5.22,1.08,5.98,130.4
1227,5.06,1.08,5.98,130.4
1211,5.06,0.76,5.98,130.4
1183,5.06,0.76,6.14,130.4
1157,5.06,0.76,6.14,130.4
1161,5.06,0.76,6.14,130.6
1233,5.06,0.76,6.14,130.6
1153,5.06,1.08,6.14,130.6
1185,5.06,1.08,6.14,130.6
1203,5.06,1.08,6.14,130.6
1132,5.06,1.08,6.14,130.6
1163,5.06,1.08,6.14,130.6
1154,5.06,0.76,6.14,130.6
1108,5.06,0.76,6.14,130.6
1107,5.06,0.76,6.14,130.6
1117,5.06,0.76,6.14,130.8
1131,5.06,0.76,6.14,130.8
1076,5.06,0.92,6.14,130.8
1029,5.06,0.92,6.28,130.8
1054,5.06,0.92,6.28,130.8
993,5.06,0.92,6.28,130.8
1009,4.9,0.92,6.28,130.8
1023,4.9,0.92,6.28,130.8
949,4.9,0.92,5.98,130.8
970,4.9,0.92,5.98,130.8
1015,4.9,0.92,5.98,130.8
963,5.06,0.92,5.98,130.8
987,5.06,1.22,5.98,130.8
1036,5.06,1.22,6.44,130.8
1048,5.06,1.22,6.44,130.8
1137,5.06,1.22,6.44,131
1088,4.9,1.22,6.44,131
1111,4.9,0.92,6.44,131
1130,4.9,0.92,6.28,131
1070,4.9,0.92,6.28,131
1115,4.9,0.92,6.28,131
1187,5.22,0.92,6.28,131
1202,5.22,0.92,6.28,131
1179,5.22,0.92,5.82,131
1243,5.22,0.92,5.82,131
1159,5.22,0.92,5.82,131
1194,5.22,0.92,5.82,131
1276,5.22,1.08,5.82,131
1311,5.22,1.08,6.28,131
1356,5.22,1.08,6.28,131
1420,5.22,1.08,6.28,131
1436,5.06,1.08,6.28,131
1346,5.06,1.08,6.28,131
1388,5.06,1.08,5.98,131
1336,5.06,1.08,5.98,131
1342,5.06,1.08,5.98,131
1374,5.06,1.08,5.98,131
1305,5.06,1.08,5.98,131
1182,5.06,1.08,6.28,131
1231,5.06,1.08,6.28,131
1227,5.06,1.08,6.28,131
1173,5.06,1.08,6.28,131
1168,5.06,0.92,6.28,131
1151,5.06,0.92,6.14,131
1150,5.06,0.92,6.14,131
1188,5.06,0.92,6.14,131
1175,5.06,0.92,6.14,131
1222,5.06,0.92,6.14,131
1242,5.06,0.92,6.14,131
1228,5.06,0.92,6.14,131
1281,5.06,0.92,6.14,131.2
1292,5.06,0.92,6.14,131.2
1301,5.06,0.92,6.14,131.2
1286,5.06,0.92,5.98,131.2
1200,5.06,0.92,5.98,131.2
1192,5.06,0.92,5.98,131.2
1225,5.06,0.92,5.98,131.2
